numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
16,"[2.53279, 3.02528, 3.02528, 3.09563, 2.46244, 2.53279, 2.60315, 3.09563, 2.53279, 2.46244, 2.53279, 2.60315, 2.95492, 2.95492, 3.02528, 3.02528]","[-0.12572, 0.881628, -0.191071, 0, -0.0316642, -0.0317258, 0, 0, -0.0938965, -0.0938932, -0.0627361, -0.0629544, 1.03625, -0.190003, 1.03657, -0.157051]","[0.0787979, -0.968089, 0.159505, -0.219168, 0.160891, 0.172444, 0.20544, -0.118993, 0.0135055, -0.0106783, 0.078887, 0.11462, -0.994714, 0.12018, -0.994837, 0.0446718]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:14
4,"[2.46244, 2.53279, 2.46244, 2.53279]","[0, 0.0316347, 0, 0.0317702]","[0.224135, 0.155057, 0.264146, 0.180283]","[0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:15
13,"[2.39208, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315, 2.53279]","[-0.0642655, -0.0646555, -0.0325459, -0.0329869, -0.0648016, -0.0652846, -0.0328871, -0.0333392, -0.0656248, -0.0661701, -0.0333256, -0.0336457, 0]","[0.23205, 0.256294, 0.282532, 0.325414, 0.264748, 0.290755, 0.316306, 0.355399, 0.307586, 0.332513, 0.354296, 0.37917, 0.253027]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:16
10,"[2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 2.46244, 2.53279, 2.60315]","[0.0649657, 0.0645489, 0.0964533, -0.132008, 0.0639997, 0.063633, 0.0635553, 0.0651928, 0.0644802, 0.0643476]","[0.273902, 0.249927, 0.23081, 0.318614, 0.21379, 0.185426, 0.178797, 0.286022, 0.245725, 0.237378]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:18
7,"[2.60315, 2.6735, 2.60315, 2.6735, 2.53279, 2.60315, 2.6735]","[-0.126352, -0.160112, -0.126877, -0.12667, -0.096035, -0.127332, -0.126971]","[0.127048, 0.200028, 0.155999, 0.145322, 0.211538, 0.177171, 0.160635]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:19
16,"[2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.60315, 2.6735, 2.74386, 2.6735, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315]","[-0.0314653, 0, -0.0631312, -0.127738, -0.0325134, -0.158841, -0.127398, -0.127469, -0.128059, 0.0313932, 0.0314461, 0.0314403, -0.0318147, -0.0314027, 0, 0.0315125]","[0.115646, 0.140023, 0.136778, 0.194064, 0.279072, 0.156132, 0.180055, 0.18304, 0.206353, 0.0938046, 0.110254, 0.108577, 0.187812, 0.0969793, 0.106919, 0.127873]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:20
11,"[2.46244, 2.53279, 2.46244, 2.53279, 2.60315, 2.60315, 2.60315, 2.6735, 2.53279, 2.60315, 2.6735]","[-0.0329876, 0.0644704, 0, 0.0322684, 0.0319395, 0.0320207, -0.126275, -0.126207, -0.0947335, -0.126554, -0.126652]","[0.325479, 0.245117, 0.286344, 0.251231, 0.207355, 0.219076, 0.122213, 0.117823, 0.133514, 0.138967, 0.144353]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:21
3,"[2.46244, 2.53279, 2.46244]","[0, 0.0324114, 0]","[0.339858, 0.26788, 0.285649]","[0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:22
9,"[2.53279, 2.60315, 2.6735, 2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386]","[0, -0.0316719, -0.0958085, 0.0317912, -0.126543, -0.0954093, -0.126661, -0.126828, -0.0954832]","[0.109969, 0.162388, 0.20027, 0.183877, 0.138314, 0.17856, 0.144835, 0.153571, 0.182783]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:24
8,"[2.53279, 2.60315, 2.60315, 2.6735, 2.53279, 2.60315, 2.53279, 2.60315]","[0.0635643, 0.0641042, -0.0951716, -0.126965, 0.0943, 0.0630187, 0.0944593, 0.0632015]","[0.179581, 0.221159, 0.164186, 0.160335, 0.0933866, 0.123161, 0.109883, 0.144626]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:25
7,"[2.39208, 2.53279, 2.60315, 3.02528, 3.02528, 3.09563, 3.09563]","[-0.064065, -0.094258, -0.095093, -0.222001, 1.00798, -0.221151, 0.919941]","[0.218428, 0.0885154, 0.159136, 0.114094, -1.02712, 0.0741591, -0.988524]","[-0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:26
11,"[2.46244, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 3.02528]","[-0.0325232, 0.0958877, 0, -0.0327201, 0.0315008, 0.0318515, 0.0322128, 0, -0.0314035, -0.0636447, 0.947983]","[0.280116, 0.204285, 0.155571, 0.300321, 0.124954, 0.193792, 0.244418, 0.193494, 0.0972369, 0.186401, -0.955614]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:27
7,"[2.46244, 2.39208, 2.46244, 2.39208, 2.46244, 2.53279, 2.81421]","[0.0324831, -0.0325098, -0.0326711, 0, 0, 0.0318367, 0.674799]","[0.275804, 0.27869, 0.295442, 0.226471, 0.251702, 0.191407, -1.31801]","[0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:28
2,"[2.39208, 2.39208]","[-0.0701822, -0.0328293]","[0.470656, 0.310877]","[0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:29
13,"[2.39208, 2.46244, 2.53279, 2.60315, 2.32173, 2.39208, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.6735]","[0.0694981, 0.0998347, 0.031534, 0, -0.0364273, 0.0700267, 0.10049, 0.0317239, 0.0315863, 0.0346188, 0.0679332, 0.0325438, -0.127018]","[0.450958, 0.346362, 0.133082, 0.129671, 0.539309, 0.466281, 0.363944, 0.172108, 0.144926, 0.444401, 0.400851, 0.282317, 0.162877]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:30
10,"[2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386, 2.53279, 2.60315, 2.6735, 2.74386]","[0, 0.031963, 0.032304, 0.0315629, 0.0315186, 0.0634672, 0, 0.0318131, 0.0317165, 0.0319862]","[0.201439, 0.210827, 0.255482, 0.139751, 0.12939, 0.170962, 0.265369, 0.187544, 0.170762, 0.21419]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:31
19,"[2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 3.09563, 3.09563, 2.53279, 2.60315, 2.46244, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 3.09563, 3.09563]","[-0.0672307, -0.0327884, 0, -0.129874, -0.129489, -0.222378, 0.713332, 0.0957543, 0.0318399, -0.0670764, -0.126357, -0.126942, -0.0669225, -0.0665519, -0.125488, -0.126523, -0.127405, -0.221801, 0.727427]","[0.375468, 0.30698, 0.13477, 0.264654, 0.253525, 0.12783, -0.772236, 0.19747, 0.19193, 0.369598, 0.127356, 0.159211, 0.363624, 0.348723, 0.0503341, 0.137193, 0.180356, 0.106074, -0.788458]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:32
17,"[2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.6735, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735]","[0, 0, 0, 0, -0.0321865, -0.0331279, -0.0331782, -0.0329155, -0.127494, 0, 0, 0, 0, 0, 0, 0, 0.0324484]","[0.238928, 0.254283, 0.262084, 0.2621, 0.241113, 0.337797, 0.34209, 0.31893, 0.184119, 0.230858, 0.227987, 0.221831, 0.271353, 0.254028, 0.247706, 0.236317, 0.272]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:33
21,"[2.46244, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 2.46244, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735]","[0.0626379, 0.0629814, 0.0316099, -0.064562, 0, 0, 0.0316845, 0.0635006, 0.0637836, 0, 0.0319574, 0.0319476, -0.0645427, -0.0960414, -0.127476, -0.126983, -0.0326399, -0.0323057, -0.0645134, -0.128175, -0.127675]","[0.055677, 0.118277, 0.149946, 0.250719, 0.268161, 0.216859, 0.164793, 0.173978, 0.197603, 0.231034, 0.210001, 0.208559, 0.249552, 0.211848, 0.183345, 0.161198, 0.292287, 0.255681, 0.247764, 0.210594, 0.191521]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:34
11,"[2.53279, 2.53279, 2.60315, 2.6735, 2.53279, 2.60315, 2.6735, 2.60315, 2.6735, 2.53279, 2.60315]","[-0.189378, 0.105646, -0.15698, -0.125694, -0.158058, -0.126726, -0.127128, -0.127452, -0.127939, 0.0660221, 0.0328458]","[-0.089186, 0.475529, 0.0332664, 0.076195, 0.120982, 0.148271, 0.168041, 0.182344, 0.201836, 0.32597, 0.312435]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:36
26,"[2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.32173, 2.39208, 2.46244, 2.53279, 2.60315, 2.60315, 2.81421, 2.88457, 2.39208, 2.46244, 2.53279, 2.88457, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.74386]","[0.0319511, 0.0639923, 0.064148, -0.0943845, -0.0947505, 0.0323758, 0.0325611, 0.0324384, 0.0647366, 0.0956823, -0.371116, 1.16396, 1.28231, 0.032864, 0.0327032, 0.0654967, 1.05804, -0.0963547, -0.126825, -0.126608, -0.0328816, -0.0653393, -0.0974944, -0.12766, -0.127387, -0.0962049]","[0.209069, 0.213253, 0.224173, 0.102473, 0.134844, 0.263842, 0.284143, 0.270894, 0.261029, 0.193687, -0.810192, -0.911584, -0.94376, 0.31415, 0.298653, 0.301375, -0.869096, 0.226425, 0.15342, 0.141925, 0.315788, 0.29354, 0.272433, 0.190945, 0.179576, 0.219589]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:37
2,"[2.39208, 2.39208]","[-0.0692675, -0.0671435]","[0.444046, 0.372164]","[0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:38
24,"[2.39208, 2.53279, 2.60315, 2.6735, 2.32173, 2.39208, 2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386, 2.88457, 2.39208, 2.46244, 2.53279, 2.81421, 2.88457, 2.39208, 2.46244, 2.53279, 2.60315, 2.60315, 2.88457]","[0.0362774, -0.0319824, -0.0644407, -0.0956419, -0.0361775, -0.0346465, -0.127557, -0.127328, -0.127002, -0.128419, -0.128223, -0.127931, 0.49614, 0.066941, 0.0648284, 0.0632414, 0.41019, 0.519231, 0.10899, 0.104096, 0.0318293, 0.0328873, -0.508051, 1.38677]","[0.53237, 0.21363, 0.243268, 0.191523, 0.527665, 0.446074, 0.186723, 0.177031, 0.162114, 0.219269, 0.212357, 0.201544, 1.16595, 0.364349, 0.26627, 0.14889, 1.0813, 1.18331, 0.531841, 0.445859, 0.190201, 0.316319, -0.873203, -0.961658]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:39
16,"[2.39208, 2.46244, 3.23635, 2.39208, 2.46244, 2.53279, 2.60315, 3.23635, 2.39208, 2.46244, 2.53279, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386]","[0.0324336, 0.0659268, 0.722439, 0.0329114, 0.0671785, 0.0632973, 0, 0.724243, 0.0335692, 0.0338129, 0.0659034, -0.127718, -0.126181, -0.0636942, -0.128798, -0.126918]","[0.270353, 0.321671, 0.12264, 0.318551, 0.373495, 0.154667, 0.199992, 0.138217, 0.373413, 0.391391, 0.320604, 0.193262, 0.116066, 0.190469, 0.232049, 0.158026]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:40
2,"[2.46244, 2.53279]","[-0.0317247, 0.031559]","[0.172242, 0.138862]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:26:41
9,"[2.39208, 2.46244, 2.53279, 2.39208, 2.46244, 2.53279, 2.39208, 2.46244, 2.53279]","[0, 0.03271, 0.0324808, 0, 0.0320811, 0.0636143, 0.0327528, 0.0326525, 0.0651156]","[0.310755, 0.299328, 0.275552, 0.27571, 0.227373, 0.183854, 0.303526, 0.293567, 0.281966]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:42
17,"[2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.46244, 2.53279, 2.60315, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735]","[-0.0329086, -0.0319446, 0, -0.031277, -0.0939557, -0.0643213, -0.0319882, 0, 0.0312883, -0.0313392, 0.0634174, 0.0631114, -0.0322297, -0.0320856, -0.0321783, -0.126257, -0.126808]","[0.318296, 0.208112, 0.0462083, 0.0374641, 0.0379348, 0.235686, 0.214475, 0.119645, 0.0460481, 0.0732757, 0.166359, 0.134493, 0.246502, 0.227978, 0.240085, 0.121068, 0.152552]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:26:43
