numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
1,"[4.85452]","[0]","[0.333662]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:23
4,"[4.99523, 4.78416, 4.92487, 4.99523]","[-0.0676979, -0.0330046, -0.0665642, -0.0675578]","[0.392581, 0.327003, 0.34923, 0.387549]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:24
5,"[4.85452, 4.92487, 4.99523, 4.85452, 4.92487]","[-0.0325263, -0.0339255, -0.0344366, -0.0640193, -0.0655222]","[0.280452, 0.399356, 0.433159, 0.215193, 0.302622]","[0, 0, 0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:25
4,"[4.92487, 4.99523, 4.92487, 4.99523]","[-0.066669, -0.0669553, -0.0653652, -0.066468]","[0.353513, 0.364909, 0.294846, 0.345238]","[0, 0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:26
1,"[2.11066]","[0.318013]","[0.0339144]","[-0.294373]","[]","[]","[]","[]",28/06/2025 12:34:27
8,"[4.85452, 4.92487, 4.85452, 4.92487, 4.78416, 4.85452, 4.92487, 4.99523]","[-0.0657301, -0.0666218, -0.0324182, -0.0654703, -0.032579, -0.032702, -0.0660419, -0.0335436]","[0.312581, 0.351591, 0.268641, 0.300079, 0.286015, 0.298531, 0.326853, 0.371463]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:28
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:29
7,"[4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523]","[-0.0663486, -0.0670249, -0.0674993, -0.0331962, -0.0658968, -0.0656276, -0.0324349]","[0.340207, 0.367612, 0.385424, 0.343609, 0.320303, 0.307716, 0.270504]","[0, 0, 0, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:30
2,"[4.78416, 4.85452]","[-0.033036, -0.0331591]","[0.32979, 0.340463]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:31
1,"[4.85452]","[-0.0324629]","[0.273593]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:32
2,"[4.78416, 4.85452]","[0, 0]","[0.390117, 0.379899]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:33
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:34:34
1,"[2.18102]","[0.317942]","[-0.0268586]","[0.294373]","[]","[]","[]","[]",28/06/2025 12:34:35
2,"[4.78416, 4.85452]","[-0.0350541, -0.0344071]","[0.469795, 0.431302]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:36
1,"[4.85452]","[-0.0650454]","[0.278224]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:34:37
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:38
