create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp,real_xyz,distance
2025-06-28 12:15:02,d500a44f-2051-d64b-3d63-8985cc792954,23205add-e43d-1818-1f61-2f8b8698dcd0,30,-80.0,-85.0,-64.0,-82.0,-3.0970249190634265,-2.3487807823497824,2.58558587068632,-2.391388430313851,0.486742956377556,0.2430389325924112,0.2472033009442112,0.491965981196933,,,,1,[6.12091],[-0.171418],[0.412812],[0.147187],[],[],[],[],2025-06-28 12:15:02,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:05,d500a44f-2051-d64b-3d63-8985cc792954,a9bc603d-639c-3b10-d4c1-95725c1ac603,27,-70.0,-77.0,-59.0,-76.0,-3.089988581147328,-2.229429087569009,2.584301694408684,-2.46324291336917,0.4248034220606021,0.2008864355033938,0.4136027324374604,0.3294627543784698,,,,0,[],[],[],[],[1.05895],[2.74131],[0.308874],[0],2025-06-28 12:15:05,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:06,d500a44f-2051-d64b-3d63-8985cc792954,d83851c0-f3ec-74d3-f1b2-e3fa8c494ee3,34,-75.0,-81.0,-65.0,-83.0,-3.1072256249867563,-2.119464769314656,2.6194197344391226,-2.4014258844623595,0.4568424816862594,0.1794418801025055,0.4964210169369585,0.3679903396839962,5.98833703994751,-7.128422737121582,-1.5199356079101562,4,"[6.05056, 6.12091, 6.05056, 6.12091]","[-0.196715, -0.162743, -0.19841, -0.197067]","[0.286175, 0.267795, 0.313552, 0.292113]","[0, 0, 0.147187, 0.147187]",[],[],[],[],2025-06-28 12:15:06,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:06,d500a44f-2051-d64b-3d63-8985cc792954,9085ee29-899a-bba5-425c-604341fd4395,33,-77.0,-86.0,-63.0,-82.0,-3.037807668012752,-2.1067039666354326,2.6419314351335625,-2.426081962466532,0.4889691926012941,0.171319671541441,0.5813278522318375,0.4981130563355403,,,,4,"[6.05056, 6.12091, 6.05056, 6.12091]","[-0.196715, -0.162743, -0.19841, -0.197067]","[0.286175, 0.267795, 0.313552, 0.292113]","[0, 0, 0.147187, 0.147187]",[],[],[],[],2025-06-28 12:15:06,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:07,d500a44f-2051-d64b-3d63-8985cc792954,1716ed20-74d7-1638-b615-16a45091514a,7,-74.0,-73.0,-60.0,-72.0,-2.984492248253801,-2.096401261642352,2.6249607074031416,-2.3791658524909325,0.5789953225910917,0.1869788923035388,0.5772745210527369,0.494591691584183,6.017764568328857,-7.132375717163086,-1.4031440019607544,0,[],[],[],[],"[0.59802, 1.05895, -2.16554]","[1.02823, 2.74131, 2.2545]","[0.12502, 0.308874, -0.837628]","[0, 0, 0]",2025-06-28 12:15:07,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:09,d500a44f-2051-d64b-3d63-8985cc792954,4e79d082-00a9-fbe1-711a-70284770ca27,7,-69.0,-76.0,-57.0,-84.0,-2.964408817841296,-2.056877287904486,2.587257270586454,-2.3642966251766926,0.5764992748594149,0.222207453519216,0.4963443511870778,0.423198634477234,6.0384063720703125,-7.117419242858887,-0.8241299986839294,0,[],[],[],[],[1.05895],[2.74131],[0.308874],[0],2025-06-28 12:15:09,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:10,d500a44f-2051-d64b-3d63-8985cc792954,69d34b02-9798-6230-3eea-ee239fce45d5,17,-74.0,-75.0,-62.0,-72.0,-3.0290187037832714,-2.148913871490698,2.5758850400995974,-2.3907689790442985,0.6120839007128356,0.2424945824655989,0.4577740221460555,0.4125810106852515,6.086273193359375,-7.0890326499938965,-0.6439266204833984,0,[],[],[],[],"[0.59802, -1.88308, -2.0367]","[1.02823, 2.07058, 2.37153]","[0.12502, -0.294165, -0.837628]","[0, 0, 0]",2025-06-28 12:15:10,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:11,d500a44f-2051-d64b-3d63-8985cc792954,794e814b-90c4-11dc-59f5-40eab2379d12,8,-69.0,-80.0,-60.0,-76.0,-3.028528948458806,-2.1244121236716964,2.584167471089744,-2.4544142680394483,0.6350589914369492,0.1929733350221709,0.4128964954058851,0.4307593821014825,6.1309661865234375,-7.05749797821045,-0.480783075094223,6,"[6.05056, 5.9802, 6.05056, 5.9802, 6.05056, 6.12091]","[-0.167885, -0.212535, -0.211213, -0.168703, -0.167973, -0.166532]","[0.362307, 0.475891, 0.463792, 0.374771, 0.363667, 0.34044]","[0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:15:11,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:12,d500a44f-2051-d64b-3d63-8985cc792954,f7392ecd-d558-5d3c-d19a-67103555d54a,16,-74.0,-76.0,-61.0,-73.0,-3.034076845641659,-2.132725447330488,2.6000761301774413,-2.514391585265232,0.635330300973001,0.176922579645561,0.488346778565029,0.4344485260015148,,,,0,[],[],[],[],[1.05895],[2.74131],[0.308874],[0],2025-06-28 12:15:12,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:13,d500a44f-2051-d64b-3d63-8985cc792954,a0c40d16-7178-64c8-577a-c82e7f88b8a9,15,-74.0,-78.0,-63.0,-92.0,-3.031525004685145,-2.124461525309917,2.6110787139049947,-2.4300929493843,0.5967512833689224,0.1317486264313079,0.3489211075936201,0.4880503687357031,6.156136512756348,-7.039226531982422,-0.349284440279007,1,[5.76914],[-0.134955],[0.378956],[0.147187],[],[],[],[],2025-06-28 12:15:13,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:14,d500a44f-2051-d64b-3d63-8985cc792954,9d1a0743-9c64-04c7-0b00-2f284a28b383,1,,-80.0,-62.0,-81.0,,-2.123988148426156,2.601899862891927,-2.5020201367373778,,0.145567602880161,0.3557742533162346,0.3157539329302051,6.303606986999512,-7.182549476623535,-0.3314566612243652,7,"[6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.05056, 6.12091]","[-0.196944, -0.165302, -0.199133, -0.199446, -0.167865, -0.203157, -0.171479]","[0.290053, 0.318972, 0.324423, 0.329008, 0.361987, 0.378254, 0.413618]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",[],[],[],[],2025-06-28 12:15:14,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:18,d500a44f-2051-d64b-3d63-8985cc792954,2edbe82d-fc60-9e9e-554a-106e6c342062,17,,,-62.0,-82.0,,,2.732865603186536,-2.275749714724866,,,0.3455951522872473,0.17534324189536,,,,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:15:18,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:19,d500a44f-2051-d64b-3d63-8985cc792954,ff1e571c-e9b5-6402-5440-d7280acc42dc,31,-78.0,-87.0,-62.0,,3.132671596570246,-2.178970307553332,2.789376283621364,,0.4820047933241415,0.2180944675316976,0.3620527887441509,,,,,4,"[6.12091, 6.05056, 6.12091, 6.19127]","[-0.201375, -0.198845, -0.198929, -0.166833]","[0.355646, 0.320155, 0.321411, 0.345449]","[0, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:15:19,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:23,d500a44f-2051-d64b-3d63-8985cc792954,4204cb40-2628-09bb-f0b4-fcb104f60836,12,,,-57.0,,,,2.777349980770784,,,,0.3099867910106113,,,,,4,"[6.12091, 6.05056, 6.12091, 6.19127]","[-0.167303, -0.168657, -0.169466, -0.20999]","[0.353103, 0.374076, 0.385944, 0.452179]","[0, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 12:15:23,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:26,d500a44f-2051-d64b-3d63-8985cc792954,51ff4617-175b-17a5-75a9-927267a9934f,28,-78.0,-79.0,-62.0,-87.0,-3.115269436743232,-2.112884764051343,2.6322481814100342,-2.068111699804931,0.6754417680473385,0.2404756733327235,0.4004383276950353,0.3396134927418476,,,,1,[6.12091],[-0.203357],[0.380683],[0.147187],[],[],[],[],2025-06-28 12:15:26,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:30,d500a44f-2051-d64b-3d63-8985cc792954,0a7a9b4a-6cbf-971e-850a-3dd1e0bea904,30,-74.0,,-63.0,-90.0,3.0722428735396936,,2.661478504902526,-2.0663994203820644,0.4830310091606899,,0.5706406533563767,0.3246081446063916,,,,3,"[6.05056, 6.12091, 1.89959]","[-0.172733, -0.174078, 0.252688]","[0.429701, 0.4461, 0.00779859]","[0.147187, 0.147187, 0.883119]",[],[],[],[],2025-06-28 12:15:30,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:35,d500a44f-2051-d64b-3d63-8985cc792954,30baa372-57af-91bd-fff6-5764c1e656c9,14,,,-63.0,-86.0,,,2.525291370974708,-2.484363378710152,,,0.4572843999796445,0.3396621620107689,,,,5,"[6.05056, 6.12091, 6.26163, 6.12091, 6.26163]","[-0.170958, -0.170947, -0.237269, -0.215975, -0.273752]","[0.406693, 0.406539, 0.374597, 0.505482, 0.390442]","[0.147187, 0.147187, -0.294373, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:15:35,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:39,d500a44f-2051-d64b-3d63-8985cc792954,edd0a8c6-3c16-7ece-b45b-6108df92db99,16,-75.0,,-61.0,-76.0,-3.004765029419811,,2.5340089624869733,-2.3725798551151667,0.6954511625815398,,0.3254257683505595,0.4142441880755197,,,,10,"[6.05056, 6.12091, 6.05056, 6.12091, 6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.19127]","[-0.216665, -0.209143, -0.164837, -0.164858, -0.20648, -0.204329, -0.212221, -0.207723, -0.205908, -0.209452]","[0.511117, 0.443894, 0.310398, 0.310783, 0.416369, 0.392237, 0.47306, 0.429518, 0.410138, 0.446944]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:15:39,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:16:04,d500a44f-2051-d64b-3d63-8985cc792954,dc9ed1ff-1128-e8c7-c920-fd777d47b810,23,,,-61.0,,,,2.6743932382927564,,,,0.4179260082825542,,,,,1,[6.19127],[-0.18081],[0.517834],[0.147187],[],[],[],[],2025-06-28 12:16:04,"[7.1, -6.865, 1.78]",6.188800368407435
