numObj,x,y,z,timestamp
22,"[2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 3.37706, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.60315, 2.6735, 2.74386, 2.81421, 3.37706, 2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 3.37706]","[-0.377772, -0.389837, -0.386026, -0.387972, -0.39009, 0.793907, -0.454308, -0.454231, -0.461646, -0.458142, -0.456078, -0.42944, -0.428564, -0.426065, -0.423622, 0.820006, -0.373936, -0.406785, -0.425715, -0.389044, -0.388327, 0.828565]","[0.371046, 0.440555, 0.0895785, 0.132411, 0.1667, 0.268752, 0.0781855, 0.0761359, 0.188884, 0.14719, 0.115413, 0.220841, 0.212133, 0.184845, 0.153204, 0.184434, 0.345064, 0.324576, 0.180671, 0.150787, 0.138781, 0.222776]",14/10/2024 19:46:44
18,"[2.39208, 2.46244, 2.53279, 4.92487, 2.39208, 2.46244, 2.53279, 2.60315, 2.46244, 2.53279, 5.2063, 4.92487, 4.99523, 2.39208, 2.46244, 2.53279, 4.78416, 4.92487]","[-0.427325, -0.429836, -0.399066, 0, -0.429855, -0.432512, -0.401145, -0.397719, -0.438448, -0.408721, 0, 0, 0, -0.422942, -0.423669, -0.390565, -0.0643253, 0]","[0.199104, 0.224653, 0.264948, 0.25156, 0.224832, 0.248767, 0.282457, 0.252865, 0.294559, 0.337614, 0.15175, 0.267898, 0.566148, 0.143088, 0.153887, 0.173422, 0.235944, 0.276241]",14/10/2024 19:46:45
22,"[2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 3.23635, 3.3067, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 3.23635, 3.3067, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 3.23635, 3.3067, 2.53279]","[-0.399967, -0.395314, -0.392732, -0.391278, -0.389357, 0.695262, 0.738922, -0.404819, -0.398682, -0.430158, -0.393963, -0.392056, 0.702703, 0.744602, -0.406196, -0.434556, -0.432169, -0.431677, -0.395695, 0.713769, 0.710935, -0.466302]","[0.272689, 0.229508, 0.201118, 0.183024, 0.155726, 0.221049, 0.226762, 0.310653, 0.261561, 0.227709, 0.215161, 0.192934, 0.257346, 0.252148, 0.320478, 0.265555, 0.245825, 0.241528, 0.233379, 0.3023, 0.291577, 0.232399]",14/10/2024 19:46:46
16,"[2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.60315, 2.6735, 2.74386]","[-0.381041, -0.366258, -0.420664, -0.42098, -0.421691, -0.383561, -0.366499, -0.423901, -0.423712, -0.424629, -0.426666, -0.426761, -0.42793, -0.356988, -0.388179, -0.423442]","[0.391495, 0.284288, 0.101856, 0.108537, 0.122238, 0.406361, 0.286422, 0.157156, 0.154495, 0.167014, 0.191792, 0.192862, 0.205583, 0.180919, 0.136161, 0.150603]",14/10/2024 19:46:47
25,"[2.46244, 2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 3.37706, 4.85452, 2.46244, 2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 3.37706, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.74386, 2.81421, 2.88457, 3.37706, 4.78416]","[-0.279708, -0.312983, -0.369227, -0.372506, -0.531672, -0.388307, 0.815255, 0.0317137, -0.27119, -0.271077, -0.330337, -0.331117, -0.525817, -0.418773, 0.80588, -0.274946, -0.275079, -0.30847, -0.365974, -0.368499, -0.529404, -0.386571, -0.356255, 0.810346, 0.0662087]","[0.438122, 0.419113, 0.309474, 0.334739, -0.166077, 0.138426, 0.158728, 0.170238, 0.367408, 0.366357, 0.271274, 0.279313, -0.0874844, 0.0438075, 0.086387, 0.400601, 0.401707, 0.386115, 0.281734, 0.30352, -0.141106, 0.103437, 0.169822, 0.126355, 0.334194]",14/10/2024 19:46:48
38,"[2.6735, 2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 2.18102, 2.25137, 2.32173, 2.39208, 2.46244, 2.53279, 2.53279, 2.0403, 2.11066, 2.18102, 2.18102, 2.25137, 2.32173, 2.39208, 2.46244, 4.71381, 4.78416, 2.0403, 2.11066, 2.18102, 2.25137, 2.25137, 2.32173, 2.39208, 2.46244, 4.71381, 4.78416, 2.11066, 2.18102]","[-0.488848, -0.491083, -0.490207, -0.455492, -0.493526, -0.491089, -0.317996, -0.611981, -0.528323, -0.455788, -0.441314, -0.395844, -0.362108, -0.286735, -0.643986, -0.254454, -0.264763, -0.231434, -0.197189, -0.886066, -0.478013, -0.398116, -0.365288, -0.330067, 0, 0, -0.303887, -0.270593, -0.2718, -0.207137, -0.582011, -0.40073, -0.369597, -0.355181, 0, 0, -0.311492, -0.275914]","[0.0604927, 0.10964, 0.0935379, 0.104605, 0.14519, 0.109735, 0.0323332, 0.204662, 0.127409, 0.395148, 0.313956, 0.234874, 0.244043, 0.105479, -0.14884, 0.116883, 0.299907, 0.305537, 0.294134, -0.81503, 0.314165, 0.256487, 0.275471, 0.268424, 0.121357, 0.169762, 0.348434, 0.361781, 0.373056, 0.42338, -0.259852, 0.279055, 0.312445, 0.152014, 0.151867, 0.181852, 0.408594, 0.408598]",14/10/2024 19:46:49
47,"[1.54782, 1.61817, 4.50274, 4.5731, 4.5731, 2.11066, 2.18102, 2.25137, 2.11066, 2.18102, 2.25137, 2.32173, 2.11066, 2.18102, 2.25137, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 4.15097, 4.22132, 4.29168, 4.36203, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 4.22132, 4.29168, 4.36203, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 4.29168]","[-0.373934, -0.374197, -0.0939074, -0.0940183, -0.0625479, -0.600605, -0.600022, -0.599073, -0.598618, -0.598298, -0.597874, -0.597457, -0.635981, -0.597529, -0.597428, -0.487913, -0.488411, -0.488889, -0.525617, -0.526426, -0.582718, -0.573977, -0.41852, -0.48906, -0.490281, -0.488302, -0.524717, -0.0997849, -0.0974123, -0.0640479, -0.0636128, -0.400569, -0.500126, -0.577004, -0.480576, -0.490371, -0.491645, -0.45958, -0.0972863, -0.0965279, -0.0966195, -0.369671, -0.405283, -0.51053, -0.565456, -0.506069, -0.0959222]","[0.345052, 0.346913, 0.0203691, 0.0526029, 0.0151041, -0.0967212, -0.0875114, -0.0699026, -0.0596285, -0.0511684, -0.0370573, 0.0121438, -0.0270302, -0.018995, -0.00796064, -0.0119502, 0.0449134, 0.061772, -0.083459, -0.0987296, 0.263862, 0.208199, 0.0279414, 0.0667457, 0.0950199, 0.0400852, -0.0621843, 0.34498, 0.26941, 0.217222, 0.183724, 0.27773, 0.212494, 0.229194, 0.328971, 0.0967754, 0.118786, 0.16565, 0.264694, 0.234065, 0.237998, 0.313034, 0.314005, 0.286297, 0.36763, 0.257589, 0.206011]",14/10/2024 19:46:50
27,"[1.33675, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.33675, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.33675, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.89959, 3.79919, 3.86954, 1.54782, 1.61817, 1.68853, 1.75888, 3.9399]","[-0.470773, -0.471894, -0.472779, -0.675132, -0.570077, -0.60688, -0.473698, -0.476124, -0.517235, -0.675422, -0.605552, -0.605474, -0.599596, -0.481585, -0.481162, -0.483551, -0.676414, -0.612616, -0.613883, -0.680799, -0.303275, -0.331553, -0.635885, -0.597981, -0.598043, -0.561625, -0.164545]","[0.267032, 0.274946, 0.281019, -0.00135231, 0.17716, 0.165654, 0.287165, 0.302696, 0.324005, 0.0269238, 0.153771, 0.153038, 0.0800971, 0.334578, 0.332242, 0.345192, 0.0565469, 0.208974, 0.217291, -0.118502, 0.343008, 0.283696, -0.021724, 0.0410941, 0.0432227, 0.0702168, 0.304864]",14/10/2024 19:46:51
26,"[1.61817, 1.68853, 1.75888, 1.82924, 4.50274, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.61817, 1.68853, 1.75888, 1.89959, 4.01025, 1.47746, 1.61817, 1.68853, 1.75888, 3.9399, 4.01025, 4.08061, 4.50274, 4.50274]","[-0.641709, -0.640555, -0.636764, -0.637124, -0.253991, -0.548455, -0.549028, -0.611145, -0.646458, -0.644808, -0.638019, -0.599209, -0.651188, -0.648598, -0.639894, -0.727901, -0.191424, -0.536059, -0.642005, -0.640569, -0.635722, -0.192403, -0.191972, -0.223614, -0.253506, 0.833634]","[0.12693, 0.114163, 0.0533753, -0.0618208, 0.100526, 0.287298, 0.29045, 0.198839, 0.169312, 0.155964, 0.0789456, -0.0726935, 0.202473, 0.185108, 0.106141, -0.165166, 0.170443, 0.205549, 0.129996, 0.114332, -0.00539544, 0.197527, 0.186131, 0.164824, 0.0798423, -1.03968]",14/10/2024 19:46:53
30,"[1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.89959, 1.96995, 1.82924, 1.89959, 1.96995, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959]","[-0.53964, -0.543255, -0.585925, -0.645178, -0.59764, -0.635716, -0.583055, -0.549174, -0.554667, -0.642645, -0.5975, -0.635717, -0.639104, -0.646595, -0.658818, -0.647991, -0.600083, -0.599938, -0.727617, -0.727316, -0.803546, -0.760622, -0.761836, -0.671235, -0.682768, -0.699696, -0.685617, -0.90975, -0.802119, -0.802337]","[0.232516, 0.256603, 0.281208, 0.159056, 0.026201, -0.00353099, 0.265745, 0.291252, 0.319543, 0.136382, 0.0166259, 0.00387836, 0.339148, 0.366316, 0.405656, 0.180775, 0.0885197, 0.0861024, -0.163242, -0.161177, -0.054588, -0.0737095, -0.0893106, 0.302302, 0.34507, 0.243419, 0.160627, -0.143382, -0.0149823, -0.0254222]",14/10/2024 19:46:54
20,"[1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.47746, 1.54782, 1.61817, 1.75888, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924]","[-0.692707, -0.684841, -0.575673, -0.580212, -0.546004, -0.769391, -0.769363, -0.768723, -0.583874, -0.668927, -0.628722, -0.567375, -0.534412, -0.536251, -0.71047, -0.675884, -0.67767, -0.570876, -0.538287, -0.539887]","[0.377104, 0.352068, 0.220233, 0.24933, 0.273324, 0.153669, 0.153481, 0.149147, 0.270263, 0.292806, 0.296206, 0.151682, 0.191753, 0.20709, 0.289772, 0.320403, 0.327031, 0.183975, 0.222749, 0.23425]",14/10/2024 19:46:55
22,"[1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.54782, 1.61817, 1.68853, 1.75888, 3.9399, 4.01025, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 3.79919, 4.01025]","[-0.701748, -0.717265, -0.703322, -0.724221, -0.560109, -0.56045, -0.691814, -0.657162, -0.689537, -0.685338, -0.677127, -0.716484, -0.253585, -0.253517, -0.72843, -0.695575, -0.706846, -0.679722, -0.716702, -0.53941, -0.271615, -0.254694]","[0.253018, 0.314919, 0.260106, 0.138039, 0.0104459, -0.0345525, -0.20172, -0.237326, 0.187751, 0.158508, -0.0705018, -0.0385132, 0.0835813, 0.0804024, 0.16869, 0.222712, 0.275206, 0.10673, 0.0445435, 0.230889, 0.37136, 0.12446]",14/10/2024 19:46:56
17,"[1.54782, 1.68853, 1.75888, 1.82924, 3.9399, 1.61817, 1.68853, 1.75888, 1.54782, 1.61817, 1.68853, 1.75888, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924]","[-0.76867, -0.721323, -0.793138, -0.560218, -0.194651, -0.761233, -0.716965, -0.717117, -0.765009, -0.676869, -0.720313, -0.722654, -0.765272, -0.650112, -0.699324, -0.782765, -0.560455]","[0.148782, 0.328814, 0.26599, 0.021331, 0.248127, -0.0819455, -0.0508699, -0.0541785, 0.120758, 0.0658049, 0.101125, 0.124602, 0.122998, 0.378204, 0.241633, 0.224784, -0.0347947]",14/10/2024 19:46:57
26,"[1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.75888, 1.82924, 1.61817, 1.68853, 1.75888, 1.82924, 3.9399, 1.61817, 1.68853, 1.75888, 1.54782, 1.61817, 1.68853, 1.75888, 2.53279, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924]","[-0.721862, -0.677463, -0.605436, -0.569559, -0.508211, -1.17032, -0.560075, -0.619836, -0.599207, -0.675348, -0.675907, -0.222027, -0.517003, -0.552185, -0.549413, -0.603394, -0.564608, -0.524383, -0.521984, -1.08933, -0.673267, -0.643175, -0.57853, -0.538794, -0.498666, -0.768984]","[0.330603, 0.326272, 0.36686, 0.383943, 0.271809, 0.557882, 0.000542164, 0.252373, 0.0726565, -0.0232532, -0.0439826, 0.115099, 0.322786, 0.307145, 0.292546, 0.359078, 0.364135, 0.359059, 0.347785, -0.928056, 0.310377, 0.354248, 0.416721, 0.418835, 0.415819, -0.150927]",14/10/2024 19:46:58
16,"[1.75888, 1.82924, 1.89959, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.89959, 1.96995, 1.96995, 1.75888, 1.68853, 1.75888, 1.82924]","[-0.677843, -0.543104, -0.52694, -0.480145, -0.486298, -0.68106, -0.641562, -0.76995, -1.38849, -0.530959, -1.11315, -0.498778, -0.684406, -0.600254, -0.637669, -0.638784]","[0.0821376, -0.255645, -0.107275, 0.326536, 0.359374, 0.121179, 0.125377, 0.157345, 0.598482, -0.158668, 0.513835, -0.200711, 0.151202, 0.0912828, 0.0727444, 0.0910567]",14/10/2024 19:46:59
24,"[2.18102, 2.25137, 2.32173, 2.46244, 2.11066, 2.18102, 2.25137, 2.32173, 2.39208, 2.46244, 2.53279, 2.11066, 2.18102, 2.25137, 2.32173, 2.39208, 2.46244, 2.53279, 2.18102, 2.25137, 2.39208, 2.46244, 2.53279, 2.53279]","[-0.422018, -0.387426, -0.387745, -0.429655, -0.425939, -0.42418, -0.423956, -0.387505, -0.399294, -0.398754, -0.39241, -0.427305, -0.426865, -0.426767, -0.421782, -0.405395, -0.403278, -0.393036, -0.429777, -0.43019, -0.409318, -0.405246, -0.387327, -0.384494]","[0.128028, 0.121965, 0.128175, 0.222915, 0.183363, 0.161014, 0.157932, 0.123529, 0.266927, 0.262205, 0.197258, 0.198889, 0.194033, 0.192936, 0.123875, 0.314808, 0.299206, 0.204675, 0.224087, 0.228004, 0.341514, 0.313743, 0.119976, 0.0218894]",14/10/2024 19:47:01
30,"[2.46244, 2.53279, 2.6735, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.32173, 2.39208, 2.46244, 2.53279, 2.60315, 2.6735, 2.39208, 2.46244, 2.60315, 4.5731, 3.51777, 3.58812, 3.65848, 3.79919, 3.86954, 3.51777, 3.58812, 3.65848, 3.72883, 3.79919, 3.72883, 3.79919]","[-0.323673, -0.321867, -0.321703, -0.358228, -0.359369, -0.33023, -0.350963, -0.318593, -0.360171, -0.360946, -0.362514, -0.348884, -0.384859, -0.38498, -0.364556, -0.366898, -0.364403, 0.418849, -0.0669995, -0.0673839, -0.0685084, -0.0318617, -0.0316742, -0.0683376, -0.0689088, -0.0699736, -0.0628371, -0.0632077, -0.0945365, -0.0633474]","[0.187108, 0.155928, 0.152773, 0.198217, 0.212815, 0.270146, 0.01739, 0.0683236, 0.222459, 0.231356, 0.248301, 0.4174, 0.0477566, -0.0536429, 0.2686, 0.289926, 0.267139, 0.0475235, 0.366629, 0.381187, 0.420191, 0.195409, 0.162829, 0.414572, 0.432991, 0.464773, 0.0970952, 0.145304, 0.11704, 0.159653]",14/10/2024 19:47:02
29,"[2.60315, 2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.88457, 2.6735, 2.74386, 2.81421, 2.88457, 2.74386, 2.81421, 2.88457, 3.51777, 3.9399, 3.9399, 3.3067, 3.37706, 3.44741, 3.44741, 3.51777, 3.58812, 2.60315, 2.6735, 2.74386, 3.51777, 3.58812]","[-0.269945, -0.326657, -0.355564, -0.353833, -0.391801, -0.389527, -0.387687, -0.386417, -0.392651, -0.390985, -0.389713, -0.390019, -0.42664, -0.426466, -0.392464, 0.0628114, 0.0312889, 0.03146, -0.0674812, -0.0674372, -0.0333814, 0, -0.0319652, 0, -0.234391, -0.23585, -0.267935, -0.0316758, 0]","[0.355536, 0.229018, 0.158594, 0.125987, 0.189745, 0.158352, 0.127067, 0.0997092, 0.200156, 0.17915, 0.161163, 0.165669, 0.191493, 0.189512, 0.197911, 0.0927991, 0.0464841, 0.114178, 0.384762, 0.383152, 0.358787, 0.299604, 0.211141, 0.229426, 0.342647, 0.359279, 0.335277, 0.163138, 0.2055]",14/10/2024 19:47:03
27,"[2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599, 2.74386, 2.81421, 2.88457, 3.02528, 3.09563, 3.16599, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599, 3.23635, 2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599]","[-0.356858, -0.323511, -0.323999, -0.262678, -0.0687027, -0.0347989, -0.0317868, -0.358306, -0.358246, -0.324812, -0.0329576, 0, 0.0333942, -0.319954, -0.287781, -0.0979472, -0.0334598, 0, 0, 0, -0.354618, -0.321472, -0.321993, -0.229745, -0.0682193, -0.0342269, -0.0324009]","[0.179009, 0.184538, 0.192169, 0.27373, 0.426466, 0.455144, 0.183136, 0.199249, 0.198449, 0.204199, 0.322769, 0.309196, 0.359806, 0.113482, 0.134801, 0.288468, 0.36498, 0.35991, 0.398751, 0.0232561, 0.141739, 0.148193, 0.158317, 0.281746, 0.410617, 0.419718, 0.266696]",14/10/2024 19:47:04
31,"[2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.09563, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 2.81421, 2.88457, 2.95492, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 2.81421, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599]","[-0.259464, -0.296492, -0.340284, -0.383952, -0.353847, -0.324147, -0.325568, -0.323487, -0.384952, -0.384651, -0.101542, -0.32456, -0.326668, -0.357118, -0.386645, -0.385835, 0.0634043, 0.0636559, 0.0638201, 0.0316155, 0.0318631, 0.0318671, 0.0319632, 0.0339744, 0, -0.419382, 0, 0, 0, 0, -0.132368]","[0.226671, 0.27423, 0.35881, 0.408605, 0.126268, 0.194422, 0.214754, 0.184145, 0.0523839, 0.035471, 0.390151, 0.200557, 0.229161, 0.18282, 0.105162, 0.0841904, 0.165122, 0.187329, 0.200434, 0.151113, 0.195634, 0.196263, 0.210846, 0.402748, 0.344514, -0.565748, 0.229279, 0.205756, 0.232256, 0.47641, 1.07748]",14/10/2024 19:47:05
32,"[2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 2.81421, 2.88457, 2.95492, 3.02528, 3.16599, 3.23635, 3.3067, 3.3067, 3.79919, 3.02528, 3.09563, 3.16599, 3.23635, 3.3067, 3.79919, 3.02528, 3.09563, 3.16599, 3.23635, 3.3067, 3.37706, 2.95492]","[0, 0, 0.0320395, 0.0327872, 0.0325569, 0, 0, 0, 0.0333137, 0.0326812, 0, 0, 0, -0.0326397, -0.293631, -0.293954, -0.260768, -1.07905, 0.932273, -0.243371, -0.27993, -0.296329, -0.293126, -0.258789, 0.954348, -0.283551, -0.28775, -0.283279, -0.291343, -0.289492, -0.254964, 0.0650282]","[0.191684, 0.19158, 0.221698, 0.306862, 0.2837, 0.215508, 0.220782, 0.241244, 0.353327, 0.296458, 0.248336, 0.270267, 0.360422, 0.292265, 0.238308, 0.242665, 0.246972, -0.782703, 0.233157, 0.432865, 0.439766, 0.272325, 0.23132, 0.215323, 0.292632, 0.465489, 0.493002, 0.463625, 0.204564, 0.172058, 0.132491, 0.277298]",14/10/2024 19:47:06
36,"[3.16599, 3.23635, 3.3067, 3.37706, 3.16599, 3.23635, 3.3067, 3.37706, 3.44741, 3.51777, 3.58812, 3.58812, 3.65848, 3.65848, 3.09563, 3.16599, 3.16599, 3.23635, 3.3067, 3.37706, 3.51777, 3.79919, 3.09563, 3.16599, 3.23635, 3.3067, 3.44741, 3.51777, 3.72883, 3.79919, 3.16599, 3.23635, 3.44741, 3.51777, 3.44741, 3.51777]","[0, 0.031666, 0.0317037, 0.0315716, 0.0318282, 0.0316774, 0.0316542, 0.0314609, 0, 0, 0.742882, -0.208227, -0.176462, 0.770713, -0.0323402, 0.0977671, -0.584711, 0.0316528, 0.0316258, 0.0313991, 1.16796, -0.228582, -0.0327087, -0.0658586, -0.0939962, 0, 0.031373, 0.0315751, -0.231917, -0.265318, -0.0655006, -0.0654564, 0.0312586, 0.031325, 0.0313164, 0.0316154]","[0.171867, 0.161248, 0.168403, 0.141687, 0.190023, 0.163453, 0.158938, 0.114416, -0.0922873, -0.0167836, -0.738925, 0.92145, -1.20678, -0.832721, 0.25973, 0.282217, -1.1633, 0.158673, 0.153238, 0.0958032, -0.912911, 0.263934, 0.299195, 0.318552, -0.0479456, 0.0889651, 0.0867269, 0.142469, 0.311964, 0.306443, 0.301565, 0.299389, 0.0149488, 0.0668069, 0.0625535, 0.151086]",14/10/2024 19:47:07
30,"[4.01025, 3.9399, 4.01025, 4.08061, 4.15097, 4.22132, 4.29168, 3.58812, 3.65848, 3.72883, 3.86954, 3.9399, 4.08061, 4.15097, 4.22132, 3.51777, 3.58812, 3.65848, 3.72883, 3.79919, 4.15097, 4.22132, 3.51777, 3.58812, 3.65848, 3.72883, 3.79919, 3.58812, 3.65848, 3.72883]","[0, 0, -0.0316994, -0.0678025, -0.206254, -0.230245, -0.227947, 0, 0.0329644, 0.0348745, 0.0315039, 0.0313681, -0.160244, -0.195301, -0.229107, 0, 0, 0, 0.0336386, 0.085606, -0.193357, -0.195768, 0, 0, 0, 0, 0.070016, -0.0329391, -0.0326396, 0]","[0.0734378, 0.0832285, 0.167608, 0.396284, 0.413921, 0.289034, 0.253602, 0.283348, 0.323388, 0.459553, -0.12575, -0.0848915, 0.20401, 0.260784, 0.272143, 0.290237, 0.289772, 0.30998, 0.378641, 0.751037, 0.220539, 0.26947, 0.323489, 0.313948, 0.319478, 0.338166, 0.465976, 0.321086, 0.292257, 0.243665]",14/10/2024 19:47:08
22,"[4.08061, 4.15097, 4.01025, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.01025, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.50274, 4.5731, 4.08061, 4.22132, 4.29168, 4.50274, 4.5731, 4.22132]","[0.0327885, 0.0664843, 0.0328454, 0.0328999, 0.0667105, 0.0670825, 0.0647798, -0.0631578, 0.0331855, 0.0333387, 0.068861, 0.116314, 0.0657208, 0, -0.163378, -0.164882, 0.0339486, 0.0632488, 0.0656352, -0.166619, -0.166933, 0.0644777]","[0.306988, 0.345919, 0.3124, 0.317488, 0.355192, 0.369834, 0.263506, 0.139802, 0.342709, 0.355357, 0.43149, 0.630339, 0.312141, 0.169684, 0.281499, 0.311234, 0.400963, 0.149671, 0.308083, 0.341896, 0.34709, 0.245571]",14/10/2024 19:47:09
16,"[4.43239, 4.50274, 4.5731, 4.43239, 4.50274, 4.5731, 4.43239, 4.50274, 4.5731, 4.85452, 4.92487, 4.85452, 4.92487, 4.92487, 4.99523, 4.78416]","[0.130941, 0.0979637, 0.0981515, 0.0984197, 0.0983048, 0.0989326, 0.0991153, 0.0992577, 0.134389, -0.164251, -0.164754, -0.198856, -0.162919, -0.165268, -0.165345, 0.0353135]","[0.293064, 0.289035, 0.295381, 0.304181, 0.300448, 0.320232, 0.325727, 0.329934, 0.368295, 0.299174, 0.308839, 0.320311, 0.271689, 0.31836, 0.319754, 0.484058]",14/10/2024 19:47:10
21,"[4.64345, 4.71381, 4.78416, 4.85452, 4.5731, 4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.71381, 4.78416, 5.13594, 5.2063, 5.27665, 5.13594, 5.2063, 5.27665, 5.34701, 5.27665, 5.34701]","[0.0983938, 0.0646483, 0.0650416, 0.0329654, 0.0678131, 0.099664, 0.0654729, 0.0660852, 0.0333937, 0.033003, 0.0663286, 0.0671061, -0.166054, -0.166592, -0.165489, -0.167899, -0.166557, -0.164168, -0.12952, -0.131185, -0.131153]","[0.303344, 0.255873, 0.278017, 0.323475, 0.396658, 0.341601, 0.300204, 0.328778, 0.359767, 0.326862, 0.339356, 0.370737, 0.33229, 0.341445, 0.322349, 0.362515, 0.340862, 0.297552, 0.254447, 0.299145, 0.298336]",14/10/2024 19:47:11
23,"[4.71381, 4.78416, 4.85452, 4.64345, 4.71381, 5.34701, 5.2063, 5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.41736, 4.78416, 5.06558, 5.13594, 5.2063, 4.71381, 4.78416, 4.85452, 5.13594, 5.2063]","[0.063767, 0.0638433, 0.0958319, 0.0339205, 0.032848, -0.193145, -0.226059, -0.194173, -0.194457, -0.194862, -0.195667, -0.195605, -0.195906, -0.196232, 0.0629104, -0.167417, -0.16532, -0.165984, 0.0317981, 0.0633921, 0.0635528, -0.166926, -0.167933]","[0.196301, 0.202212, 0.201465, 0.399006, 0.31265, 0.215659, 0.21972, 0.23835, 0.244213, 0.252312, 0.267624, 0.266473, 0.271985, 0.277804, 0.108391, 0.354926, 0.319295, 0.331079, 0.18504, 0.16396, 0.17858, 0.346979, 0.363048]",14/10/2024 19:47:12
8,"[4.64345, 4.71381, 4.71381, 4.64345, 4.71381, 4.64345, 4.71381, 4.78416]","[0.0337947, 0.0676218, 0.0659163, 0.0334309, 0.0674328, 0.0663601, 0.0665095, 0.0323673]","[0.390087, 0.389859, 0.321193, 0.36271, 0.38299, 0.340695, 0.346968, 0.262866]",14/10/2024 19:47:13
15,"[4.71381, 4.78416, 4.85452, 4.5731, 4.64345, 4.71381, 4.78416, 4.85452, 4.71381, 4.78416, 4.78416, 4.71381, 4.78416, 4.85452, 4.99523]","[0.0647803, 0.0642083, 0.0955065, 0.0340053, 0.101617, 0.0652747, 0.0648053, 0.0633838, 0.0660079, 0.0652657, 0.0631699, 0.0634353, 0.0636149, 0.0638782, -0.133072]","[0.263534, 0.228253, 0.184094, 0.404873, 0.391937, 0.290249, 0.264963, 0.163169, 0.325335, 0.289787, 0.141154, 0.168028, 0.183902, 0.204856, 0.341902]",14/10/2024 19:47:14
17,"[4.64345, 4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.71381, 4.78416, 4.92487, 4.99523, 5.06558]","[0.0666238, 0.0994755, 0.133652, 0.131032, 0.0649536, -0.266231, -0.199463, 0.0635976, 0.0635363, 0.095751, -0.129949, -0.129112, 0.0647962, 0.0638209, -0.164004, -0.163437, -0.129505]","[0.351672, 0.336247, 0.353822, 0.295351, 0.273238, 0.316855, 0.329246, 0.182437, 0.177141, 0.1973, 0.266774, 0.242067, 0.264446, 0.200494, 0.294297, 0.282731, 0.253981]",14/10/2024 19:47:15
