Unnamed: 0,CreateTime,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Azim_1,Azim_2,Azim_3,Azim_4,Elev_1,Elev_2,Elev_3,Elev_4,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,Real_Dist_1,Real_Dist_2,Real_Dist_3,Real_Dist_4,Dest_RSSI_1,Dest_RSSI_2,Dest_RSSI_3,Dest_RSSI_4,X_est_MLT,Y_est_MLT,X_est_TRIG,Y_est_TRIG,X_est_TRIANG,Y_est_TRIANG,Dest_MLT_1,Dest_MLT_2,Dest_MLT_3,Dest_MLT_4,X_est_MLT_KF,Y_est_MLT_KF,X_est_TRIG_KF,Y_est_TRIG_KF,X_est_TRIANG_KF,Y_est_TRIANG_KF,X_est_FUSAO,Y_est_FUSAO,numObj,x,y,z,timestamp,centroid_xyz,real_xyz
33,2024-10-14 19:32:55,c6e6a258-8dfb-2c61-a087-1e93e7b53047,28,-67.0,-87.0,-66.0,-73.0,3.049762598146117,-1.9469953944858711,0.9196648918632102,-1.993452242331486,0.6955669435099311,0.1431044285431898,0.0753613751906272,0.1965022232036077,,,,,,,,,,,3.3996693465135586,16.397382873513045,2.806093918599334,4.5534436327619,-3.5487590439504824,8.894243851286666,-4.312175668677499,7.6906815440039455,-3.921883672794661,6.797445973899804,2.7685678008806685,8.102860072952366,2.4083363584123427,4.265321633743926,-3.413446781534871,,-4.241951398379482,7.681027113095265,-4.064494901385798,7.051504240741961,-4.11936038239168,7.369397501196244,22,"[4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.86454, 4.9349, 5.00525, 5.07561, 5.84952, 5.91987, 4.9349, 5.00525, 5.07561, 5.84952, 5.91987, 5.00525, 4.7941899999999995, 4.86454, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349]","[-7.547633, -7.555086, -7.595419000000001, -7.633405, -7.603223, -7.6334360000000006, -7.632427, -7.664691, -8.598367, -8.598174, -7.631173, -7.663779, -7.66471, -8.603485000000001, -8.602441, -7.663639, -7.555188, -7.557793, -7.583200000000001, -7.5530990000000005, -7.5553300000000005, -7.552593]","[2.120233, 2.055241, 1.979308, 1.875507, 1.805076, 1.874582, 1.90184, 1.9059599999999999, 1.878089, 1.87699, 1.9309889999999998, 1.931273, 1.90539, 1.904987, 1.8998249999999999, 1.934896, 2.054242, 2.027551, 2.118869, 2.073983, 2.052851, 2.078571]",2024-10-14 19:32:55,"[5.09, -7.78, 1.96]","[4.7, -6.865, 1.78]"
34,2024-10-14 19:32:56,52726693-ad5b-e867-4acb-9b62530a9f57,3,-80.0,-72.0,-59.0,-71.0,3.067711771261033,-1.9769731341382937,0.8569240123742514,-1.9551649074457984,0.4629142559450448,0.1204168843153991,0.1630469777340302,0.1693216848678795,,,,,,,,,,,13.952249264829248,4.733759526135378,1.5615530683035934,3.876233181227384,-5.999359841148714,5.632590616478438,-4.713943733062957,7.00856592111592,-4.174584064557154,7.126364300443616,5.463540639974721,6.684937584152033,2.2313467186779445,2.671994047212242,-4.911428222444057,,-4.681184902150127,7.079589415396717,-4.218006117540065,7.244093130383787,-4.473185656680609,7.122782514598273,18,"[4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 5.2866800000000005, 5.2866800000000005, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349]","[-7.632377, -7.665052, -7.63378, -7.600996, -7.664883000000001, -7.633421, -7.6328260000000006, -7.599589, -7.630939000000001, -8.462612, -7.566879, -7.662762, -7.631308, -7.630898, -7.5978650000000005, -7.6286570000000005, -7.634489, -7.634137]","[1.903077, 1.8949529999999999, 1.864222, 1.874819, 1.9001709999999998, 1.875024, 1.891564, 1.906674, 1.936004, 0.880319, 1.9034389999999999, 1.956318, 1.928049, 1.936868, 1.939673, 1.979755, 1.840304, 1.852646]",2024-10-14 19:32:56,"[4.9, -7.67, 1.85]","[4.7, -6.865, 1.78]"
35,2024-10-14 19:32:57,ab680f29-bf14-90e4-7120-99c331d52265,17,-62.0,,-63.0,,3.0806286351801355,,0.882959607823084,,0.3262971213697198,,0.1548515155982316,,,,,,,,,,,,1.9750933319793869,,2.182786672672443,,,,,,,,,,,,,,,,,,,,5,"[4.9349, 5.00525, 4.9349, 5.00525, 5.00525]","[-7.665926, -7.66579, -7.664386, -7.664592, -7.627738]","[1.865086, 1.870109, 1.914774, 1.90886, 1.995337]",2024-10-14 19:32:57,"[4.98, -7.66, 1.91]","[4.7, -6.865, 1.78]"
36,2024-10-14 19:32:58,3d8a1eb1-9656-b073-9f07-7cda7fd3b792,4,-68.0,-76.0,-62.0,-71.0,3.0080670828554004,-1.980037367288539,0.9151678780465023,-1.9145735387430285,0.1623636771773431,0.0694391832001311,0.2682162910904522,0.1030104883977764,,,,,,,,,,,3.789714476550828,6.593121576781917,2.0074634976454258,3.876233181227384,-3.4747003617025998,7.345411159658473,-3.9696553402125287,6.995679872993637,-4.154531308764676,7.027573956555093,2.5256522602306384,6.62314919617428,2.297497955381708,2.7168405259375734,-4.284818179801572,,-4.051501246760692,7.064270963124166,-4.125481763278958,7.066431220146028,-4.094506940489064,7.074946293360377,17,"[4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7941899999999995, 4.86454, 4.9349, 5.00525]","[-7.661560000000001, -7.660718, -7.693837, -7.568036, -7.567388, -7.662084, -7.661035, -7.660457, -7.629481, -7.659353, -7.658203, -7.570131, -7.601005, -7.631013, -7.663600000000001, -7.570196, -7.568433000000001]","[1.98281, 1.999779, 1.9985979999999999, 1.8808669999999998, 1.8938519999999999, 1.971625, 1.99353, 2.004833, 1.964875, 2.0251669999999997, 2.044857, 1.829718, 1.8745859999999999, 1.9344189999999999, 1.9358899999999999, 1.827814, 1.8723969999999999]",2024-10-14 19:32:58,"[4.87, -7.63, 1.94]","[4.7, -6.865, 1.78]"
37,2024-10-14 19:32:59,60ade70b-13ce-c02e-9119-f95c47ac4b21,28,,,-66.0,-75.0,,,0.84218687785008,-1.898573133755778,,,0.2526198210615393,0.1223846357882098,,,,,,,,,,,,,2.806093918599334,5.348968430783272,,,,,,,,,,,,,,,,,,,18,"[4.9349, 4.7238299999999995, 4.7941899999999995, 5.2866800000000005, 5.2866800000000005, 4.86454, 4.9349, 5.2866800000000005, 5.2866800000000005, 5.35703, 4.7941899999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.86454, 4.9349]","[-7.59474, -7.598066, -7.59827, -7.538928, -8.516873, -7.661687000000001, -7.660855, -7.5370230000000005, -8.462588, -7.535849, -7.660293, -6.4183, -7.6604470000000005, -7.661308, -6.61928, -7.634863, -6.55072, -7.632693]","[1.98925, 1.9360819999999999, 1.932377, 1.7814695999999999, 0.8848469999999999, 1.9801419999999998, 1.997096, 1.839594, 0.9548319999999999, 1.865334, 2.00794, 1.8903349999999999, 2.005025, 1.988006, 1.944786, 1.825802, 2.02515, 1.895041]",2024-10-14 19:32:59,"[4.98, -7.53, 1.82]","[4.7, -6.865, 1.78]"
38,2024-10-14 19:33:00,d8ee9167-797c-59d8-8593-cdd053f4afc2,5,,,-60.0,-71.0,,,0.7437279481370874,-1.9081993958319785,,,0.4221659271855285,0.1491143342409012,,,,,,,,,,,,,1.6979323560113309,3.876233181227384,,,,,,,,,,,,,,,,,,,34,"[4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 5.35703, 5.35703, 5.42739, 5.42739, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 5.07561, 5.2866800000000005, 5.2866800000000005, 5.35703, 5.35703, 5.42739, 5.42739, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 5.35703, 5.35703, 4.7238299999999995, 4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349]","[-7.578183, -7.563265, -7.604247, -7.6335630000000005, -7.666065000000001, -7.666334, -8.544616, -7.635998, -8.541599, -7.636226000000001, -7.594053000000001, -7.596749, -7.597967000000001, -7.631384000000001, -7.6322220000000005, -7.635347, -7.6025030000000005, -8.465754, -7.6029860000000005, -8.502667, -8.511654, -7.635213, -7.595478, -7.5968480000000005, -7.630377, -7.631268, -7.60238, -8.467177, -7.587379, -7.579898, -7.583381, -7.588361, -7.592512, -7.594295]","[2.161584, 2.263503, 1.6556941, 1.870825, 1.859804, 1.849038, 0.793334, 1.7635342, 0.796044, 1.7405898, 1.998901, 1.958605, 1.937859, 1.926363, 1.906908, 1.803974, 1.831868, 0.807286, 1.8146039999999999, 0.834094, 0.82477, 1.810474, 1.97843, 1.956992, 1.947567, 1.928917, 1.835897, 0.874625, 2.078271, 2.147612, 2.117216, 2.067889, 2.019359, 1.995537]",2024-10-14 19:33:00,"[5.03, -7.77, 1.74]","[4.7, -6.865, 1.78]"
39,2024-10-14 19:33:01,820c095c-127d-033e-d284-7c6935aae59c,2,,,-58.0,-80.0,,,0.7433686877060358,-1.8273261177451063,,,0.5267839828410609,0.1742721018601733,,,,,,,,,,,,,1.436127874290944,8.000096203722888,,,,,,,,,,,,,,,,,,,4,"[4.7941899999999995, 4.86454, 4.7941899999999995, 4.86454]","[-7.5939630000000005, -7.594178, -7.6016770000000005, -7.63464]","[2.000147, 1.997178, 1.856914, 1.834649]",2024-10-14 19:33:01,"[4.83, -7.61, 1.92]","[4.7, -6.865, 1.78]"
40,2024-10-14 19:33:02,ea11f662-985c-2053-eb78-e99f845d8f74,18,,,-62.0,-76.0,,,0.7882386910161269,-1.918884131283431,,,0.3833301808523663,0.1199997500649086,,,,,,,,,,,,,2.0074634976454258,5.797424075157783,,,,,,,,,,,,,,,,,,,12,"[4.86454, 4.86454, 4.9349, 5.00525, 4.86454, 4.9349, 5.00525, 5.07561, 4.86454, 4.9349, 5.00525, 5.07561]","[-7.6634150000000005, -7.664197000000001, -7.66485, -7.697769, -7.66476, -7.664917, -7.665312, -7.697812, -7.663835000000001, -7.664257, -7.664632, -7.665102]","[1.940555, 1.920053, 1.901179, 1.872736, 1.903905, 1.89915, 1.886601, 1.870787, 1.929786, 1.918399, 1.907683, 1.893361]",2024-10-14 19:33:02,"[4.95, -7.67, 1.9]","[4.7, -6.865, 1.78]"
41,2024-10-14 19:33:03,5449c452-107d-a992-8310-9b9678ef4b1f,17,,,-63.0,-94.0,,,0.8244233270631425,-1.8790194060840888,,,0.3782383832957029,0.137610626819979,,,,,,,,,,,,,2.182786672672443,24.69481056763806,,,,,,,,,,,,,,,,,,,1,[4.86454],[-7.665949],[1.8642429999999999],2024-10-14 19:33:03,"[4.86, -7.67, 1.86]","[4.7, -6.865, 1.78]"
42,2024-10-14 19:33:04,1fc3f180-23a0-d5ae-4cc6-332c7d3f2973,29,-69.0,-80.0,-66.0,-75.0,2.96154858283055,-2.04753704932936,0.8619070530898987,-1.8560882575179616,0.5255732432304836,0.2479011656631097,0.3122517096491828,0.1392790722757784,,,,,,,,,,,4.224509606649664,9.1828179877391,2.806093918599334,5.348968430783272,-4.35128532059612,9.56898085889464,-4.765166700242507,7.993604095672547,-4.201137184864548,6.921107451980333,3.78234324056396,9.013195207732554,2.1985994691295065,5.00893875572066,-4.835254956472476,,-4.789897460861382,7.990547450184906,-4.167573891682297,6.970275924800606,-4.551885780008573,7.59002061679261,5,"[4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349]","[-7.565999000000001, -7.565552, -7.592778, -7.627343, -7.6630780000000005]","[1.918962, 1.9264109999999999, 2.015936, 2.001755, 1.948826]",2024-10-14 19:33:04,"[4.88, -7.6, 1.96]","[4.7, -6.865, 1.78]"
43,2024-10-14 19:33:05,3414c283-9367-d1cd-10b4-a648cf382dde,6,-71.0,,-57.0,,3.077969202515582,,0.9090551243964436,,0.5415597332010386,,0.2505448690324746,,,,,,,,,,,,5.249475639440435,,1.3207769323882153,,,,,,,,,,,,,,,,,,,,26,"[4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.2163200000000005, 5.2163200000000005, 5.2866800000000005, 5.2866800000000005, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.2163200000000005, 5.2163200000000005, 5.2866800000000005, 5.2866800000000005, 4.7238299999999995, 4.7941899999999995, 4.86454, 5.2163200000000005, 5.2163200000000005, 5.2866800000000005, 5.2866800000000005, 4.7238299999999995, 4.7941899999999995, 4.86454]","[-7.666895, -7.69798, -7.665948, -7.633303, -7.5694870000000005, -8.494146, -7.569949, -8.476741, -7.6650990000000006, -7.664303, -7.66385, -7.6640060000000005, -7.568161, -8.46302, -7.567425, -8.445236, -7.663437, -7.662611, -7.6617880000000005, -7.533646, -8.428655000000001, -7.532756, -8.412915, -7.560367, -7.557669000000001, -7.550592]","[1.823411, 1.862965, 1.8642589999999999, 1.878434, 1.84743, 0.912029, 1.834965, 0.9348329999999999, 1.8934819999999999, 1.917117, 1.929402, 1.92525, 1.878241, 0.954201, 1.893132, 0.981385, 1.940015, 1.959808, 1.9780039999999999, 1.904744, 1.0091649999999999, 1.918526, 1.0380859999999998, 1.998351, 2.028891, 2.096062]",2024-10-14 19:33:05,"[5.02, -7.81, 1.7]","[4.7, -6.865, 1.78]"
44,2024-10-14 19:33:06,6b34bde3-5af9-9f2b-08d7-b160de38d3b5,25,-72.0,-73.0,-69.0,-68.0,-3.1005735812159565,-2.0205388543045184,0.9376004828565668,-1.8992165534751413,0.5747901912298564,0.1894924003851124,0.2748927860090103,0.1653212507259306,,,,,,,,,,,5.851749625442284,5.142536882038347,3.607390121344118,3.0444916689452066,-4.857624669672679,4.416728706522671,-4.225303898678389,6.1683151246857655,-4.4919704405288,7.519635563368438,5.151328231505501,5.026658871690961,3.5353115227152005,1.351400055843363,-5.1532022317247765,,-4.28879506454398,6.296308331128715,-4.430240142503276,7.510836991897993,-4.356222352839954,6.791572786546325,16,"[4.7238299999999995, 4.86454, 4.9349, 5.00525, 5.35703, 5.35703, 4.9349, 4.9349, 5.35703, 5.35703, 4.7238299999999995, 4.86454, 4.9349, 5.00525, 5.35703, 5.35703]","[-7.582848, -7.631373, -7.630517, -7.631406, -8.486857, -8.810707, -7.600628, -7.665568, -7.539143, -8.494119, -7.585269, -7.664843, -7.664165000000001, -7.664284, -7.537535, -8.45869]","[2.122063, 1.926607, 1.944747, 1.9258819999999999, 0.921354, 1.925803, 1.883712, 1.877983, 1.7719684, 0.9120619999999999, 2.099439, 1.901409, 1.920936, 1.91764, 1.826676, 0.960591]",2024-10-14 19:33:06,"[5.07, -7.85, 1.74]","[4.7, -6.865, 1.78]"
45,2024-10-14 19:33:07,22a60d43-a58e-55db-71fc-f10ff18ba397,6,-75.0,-76.0,-65.0,-66.0,-3.116050541890952,-2.048956381032318,0.9556167676309528,-1.946417888003488,0.4765073297544318,0.0758252229511134,0.2038719389539135,0.1562877417293546,,,,,,,,,,,8.105786675206783,6.593121576781917,2.5807062060060075,2.591699948194533,-6.327256755353999,5.052387310724009,-4.912615235805224,6.950877519697023,-4.708672749918173,7.588943145365871,6.010020235386284,6.578830064431712,2.859490368079429,2.836038216391071,-5.95443862007308,,-4.849821601873236,6.8793688752307975,-4.702700479355273,7.631999140078476,-4.779516054036093,7.161170248435537,14,"[4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349]","[-7.590665, -7.6277170000000005, -7.6628050000000005, -7.629918, -7.598305, -7.586578, -7.625418, -7.662509, -7.662091, -7.66098, -7.6249, -7.660811, -7.659569, -7.5666970000000005]","[2.041989, 1.995684, 1.955306, 1.956602, 1.931738, 2.086478, 2.030966, 1.962149, 1.971469, 1.994625, 2.038325, 1.997971, 2.0213099999999997, 1.90676]",2024-10-14 19:33:07,"[4.8, -7.63, 1.99]","[4.7, -6.865, 1.78]"
46,2024-10-14 19:33:08,14b398f6-63b2-3c04-53b3-2465c192165a,1,-64.0,-66.0,-64.0,-64.0,-2.963464460918753,-1.9466875330638584,0.955752322530438,-1.9408422939452976,0.5099722791172313,0.1084077838209855,0.1706282150539155,0.1672457008638923,,,,,,,,,,,2.454297728552155,2.8799095896744302,2.373421815133791,2.206249631091513,-3.290831597458559,6.067953036569093,-3.709113653176304,6.480939454735652,-4.282276071078668,7.59160093951028,2.8910303968638744,5.378885885540529,3.00794682826282,1.4575623515273914,-4.4368435776248685,,-3.806658445349125,6.523354075997704,-4.347022725558267,7.624253044952104,-4.027736039507971,6.956081626859163,13,"[4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.7941899999999995, 4.86454, 4.9349, 5.2866800000000005, 5.35703, 4.7941899999999995, 4.86454, 4.9349]","[-7.596959, -7.6306080000000005, -7.6311610000000005, -7.508591, -7.505789, -7.66561, -7.665082, -7.664492, -8.566394, -8.549342, -7.6324950000000005, -7.66427, -7.663528]","[1.955157, 1.942887, 1.931244, 2.142026, 2.159617, 1.876493, 1.894011, 1.91176, 0.833955, 0.850335, 1.900119, 1.91804, 1.937722]",2024-10-14 19:33:08,"[4.93, -7.76, 1.79]","[4.7, -6.865, 1.78]"
47,2024-10-14 19:33:09,354dfdc9-3516-f0bd-d168-2a39a8d9e72f,4,-74.0,-75.0,-64.0,-69.0,-3.077480778771662,-1.924265847214263,0.9671314772361284,-1.9553250965853668,0.5395007434937573,0.1418766779911496,0.2435700168480434,0.2224420280769815,,,,,,,,,,,7.271522606673862,6.069038061753152,2.373421815133791,3.2997407867624373,-6.249226568507743,4.670084722323724,-4.678947297230828,6.920812606743295,-3.9474718657877914,7.048443796307025,6.128652971292128,6.297566757274937,3.220202318364967,2.7265361279920577,-5.450256699491994,,-4.579691325079231,6.883355117014742,-3.977292832337941,7.116356377144153,-4.327508950409779,6.96614757508868,11,"[4.7941899999999995, 4.86454, 4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454]","[-7.627048, -7.628173, -7.621429, -7.661823, -7.66383, -7.666656000000001, -7.666345, -7.6655500000000005, -7.6643110000000005, -7.6632690000000006, -7.6626590000000006]","[2.0064349999999997, 1.988076, 2.083274, 1.97726, 1.929923, 1.834935, 1.848571, 1.878577, 1.916899, 1.94418, 1.958702]",2024-10-14 19:33:09,"[4.84, -7.65, 1.94]","[4.7, -6.865, 1.78]"
49,2024-10-14 19:33:11,b8490ebe-7028-542a-7192-b0e24bc2950c,33,-70.0,-81.0,-71.0,-75.0,3.0566191726886345,-1.8658082628645327,0.9876410134230468,-1.8304982089195,0.6053257965516232,0.1075377124480998,0.1255776743890523,0.1572041521052077,,,,,,,,,,,4.709188918347777,9.975787726916105,4.265013246685956,5.348968430783272,-3.1765197361500026,9.02458341189069,-3.9140461407826175,7.746549220368228,-3.60531640393343,6.749715100469047,2.48958404583884,8.118566075685148,2.8005533077938813,4.409217856278613,-3.2420656971892767,,-3.860638354634136,7.685421198230893,-3.614143524735375,6.778747968019198,-3.757065536023613,7.32083031131722,10,"[4.7941899999999995, 4.7941899999999995, 4.86454, 4.86454, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454]","[-7.664728, -6.921755, -7.697503, -6.405390000000001, -7.567337, -7.599893, -7.63108, -7.629861, -7.527381, -7.495133]","[1.904861, 0.819372, 1.884251, 0.6594800000000001, 1.894842, 1.9002459999999999, 1.932984, 1.957697, 1.986999, 1.966299]",2024-10-14 19:33:11,"[4.83, -7.41, 1.69]","[4.7, -6.865, 1.78]"
51,2024-10-14 19:33:13,883e040e-a141-b360-9cc5-0d2d5e5b343a,13,-66.0,-73.0,-60.0,-76.0,-3.117272133882972,-1.889525842900561,0.8858747039522847,-1.8981185321577017,0.3439884672016026,0.1236846412295752,0.2434836638496975,0.1545389936443108,,,,,,,,,,,3.049768455417545,5.142536882038347,1.6979323560113309,5.797424075157783,-1.690017452895889,8.467731666394304,-3.311856143565064,7.332325567322652,-3.6664573509549694,6.898527231748625,0.9466537143094552,7.295393836460966,4.074694921055876,4.25390242301897,-1.413849227120126,,-3.26820858862214,7.326568269357089,-3.59242186148504,6.798533138448562,-3.390666567045379,7.122730820029331,14,"[4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349, 5.00525]","[-7.595623, -7.598492, -7.565429, -7.580913, -7.581346, -7.6331940000000005, -7.664542, -7.600463, -7.632442, -7.6319230000000005, -7.59722, -7.598381, -7.599052, -7.567025]","[1.976259, 1.928271, 1.9284109999999999, 2.139046, 2.135323, 1.881516, 1.9102999999999999, 1.887562, 1.901452, 1.914066, 1.950817, 1.930346, 1.917547, 1.900739]",2024-10-14 19:33:13,"[4.86, -7.6, 1.95]","[4.7, -6.865, 1.78]"
52,2024-10-14 19:33:14,a94685f8-0c76-50df-fdbf-c53c5f5b95fc,35,-71.0,-85.0,-68.0,-76.0,2.910007893622029,-2.013622491795528,0.9050987322810218,-1.960257404082248,0.4579271206192215,0.1354169227734319,0.2623087672918975,0.1743727693493783,,,,,,,,,,,5.249475639440435,13.89415346187271,3.317641655516804,5.797424075157783,-4.673000970685004,9.322811598398705,-4.906874158338033,7.924101953957081,-4.208468887564896,6.820987689149658,3.971288295334086,8.913311768022389,1.8085647542666508,4.832635880535452,-3.199312201913547,,-4.781149062241164,7.882561120938504,-4.155717676208015,6.831267983720164,-4.518575406109836,7.46560745747449,20,"[4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 5.00525, 5.07561, 5.07561, 4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.2866800000000005, 5.2866800000000005, 5.35703, 5.35703]","[-7.597804, -7.597425, -7.630798, -7.6182240000000006, -7.627611, -7.631351, -7.665135, -7.697618, -7.697409, -7.632812, -7.633584, -7.633447, -7.596214, -7.631702, -7.6325520000000004, -7.632962, -7.569616, -8.489386, -7.568385, -8.491232]","[1.940748, 1.947341, 1.9389669999999999, 2.119549, 1.99741, 1.9270909999999999, 1.8923349999999999, 1.879338, 1.888144, 1.891912, 1.870204, 1.874274, 1.967155, 1.9191909999999999, 1.898673, 1.8879139999999999, 1.8440619999999999, 0.848534, 1.8734389999999999, 0.8464769999999999]",2024-10-14 19:33:14,"[4.97, -7.71, 1.81]","[4.7, -6.865, 1.78]"
53,2024-10-14 19:33:15,5e7197cf-0fc6-cd96-3741-38652975180d,31,-69.0,-85.0,-67.0,-77.0,2.9371646798897846,-2.041580090603071,0.8976895518123122,-1.991392420386364,0.5570219799110113,0.1201185520166614,0.2722571719914566,0.1186765501549244,,,,,,,,,,,4.224509606649664,13.89415346187271,3.051166018694743,6.283478084071884,-4.950594228844336,10.0,-5.373355265965742,8.294691447449434,-4.378238008154296,6.923709175905007,4.51412790063226,9.644726157105502,2.2862838419716627,5.557487407293844,-4.397497787266188,,-5.390138447929951,8.288723641958214,-4.39040763455923,6.9219868896781085,-5.000962137701984,7.752975530784693,20,"[4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.86454, 4.9349, 5.00525, 5.2866800000000005, 5.2866800000000005, 4.7941899999999995]","[-7.587639, -7.596506, -7.6332640000000005, -7.63452, -7.666729, -7.567717, -7.6001520000000005, -7.600463, -7.599405, -7.630866, -7.598368, -7.666585, -7.699008, -7.6652510000000005, -7.665351, -7.665369, -7.665348, -8.820766, -7.565436, -7.579341]","[2.075562, 1.962527, 1.8795549999999999, 1.839144, 1.831529, 1.887383, 1.894604, 1.887568, 1.910471, 1.937527, 1.93058, 1.8381729999999998, 1.802492, 1.888607, 1.8853149999999999, 1.884719, 1.885411, 2.073727, 1.928296, 2.152212]",2024-10-14 19:33:15,"[4.92, -7.69, 1.92]","[4.7, -6.865, 1.78]"
54,2024-10-14 19:33:16,127a5572-625b-d4b9-784c-3472b5d1ffb2,24,-71.0,-78.0,-72.0,-85.0,2.9332817910204487,-2.009935744740477,0.9022994836592396,-2.0949016356325285,0.5784187482150894,0.1011660995400852,0.176387650451105,0.213286712750048,,,,,,,,,,,5.249475639440435,7.780966226030272,4.637501047743519,11.965211628562438,-0.4382137030259961,8.881024370489056,-3.7398255401805423,7.137611648273606,-4.174030130477516,6.696290277055094,1.1938167579510814,7.694833799708037,5.379299230999033,5.253153124099035,-2.14477897708483,,-3.90862027028655,7.24707772899296,-4.222522140805605,6.726254684702061,-4.0576387974048345,7.059830593523349,21,"[4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.65348, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.65348, 4.7238299999999995, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525]","[-7.5838540000000005, -7.5510090000000005, -7.629654, -7.630552, -7.631041, -7.579556, -7.580167, -7.539273000000001, -7.5631710000000005, -7.558752, -7.572010000000001, -7.540612, -7.6334670000000004, -7.6331370000000005, -7.6333850000000005, -7.63358, -7.6317770000000005, -7.631995, -7.632338, -7.632577, -7.631301000000001]","[2.11286, 2.092502, 1.961646, 1.944026, 1.933832, 2.1504469999999998, 2.14536, 2.1800289999999998, 1.962207, 2.017042, 2.207523, 2.171161, 1.873685, 1.883118, 1.876066, 1.8703239999999999, 1.9174639999999998, 1.9123539999999999, 1.9040599999999999, 1.898029, 1.928205]",2024-10-14 19:33:16,"[4.81, -7.6, 2.0]","[4.7, -6.865, 1.78]"
55,2024-10-14 19:33:17,7bf6198a-4804-9b25-e9f6-76fc6d36dc7f,17,,-71.0,-60.0,,,-2.021395726385251,0.8159190547541924,,,0.1089007016492456,0.2513045856676901,,,,,,,,,,,,,4.357475651666184,1.6979323560113309,,,,,,,,,,,,,,,,,,,,19,"[4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7238299999999995, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7941899999999995, 4.86454, 4.9349, 5.00525, 4.7238299999999995, 5.2866800000000005, 5.35703, 4.7238299999999995, 4.9349]","[-7.594703, -7.601534, -7.666373, -7.665345, -7.6647170000000004, -7.599249, -7.6005910000000005, -7.633323, -7.664245, -7.6636690000000005, -7.599068, -7.631388, -7.6305000000000005, -7.662423, -7.506347, -8.761252, -8.761828, -7.528201, -7.587779]","[1.989771, 1.860849, 1.847389, 1.885492, 1.905173, 1.913624, 1.884595, 1.877859, 1.918727, 1.934115, 1.917231, 1.9262709999999998, 1.945095, 1.9640819999999999, 2.156189, 2.072882, 2.073963, 2.2456009999999997, 2.0740879999999997]",2024-10-14 19:33:17,"[4.91, -7.74, 1.97]","[4.7, -6.865, 1.78]"
