numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.673744, -1.27763, -1.30957, -1.61817, -1.65335]","[1.02823, 1.7106, 2.2642, 2.51445, 2.43826, 2.55242, 2.79764, 2.81658]","[0.12502, 0.183853, -0.363198, 0, 0.585108, 0.30152, -0.169377, 0.517282]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:38
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.555853, -0.847899, -1.40711, -1.44228, -2.16554, -0.892256]","[1.02823, 1.7106, 2.2642, 2.58142, 2.60561, 2.43273, 2.47985, 2.18728, 3.32505]","[0.12502, 0.183853, -0.363198, -0.418228, 0.143602, 0.147285, 0.30152, -1.00009, -0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:39
3,"[2.60315, 2.6735, 2.74386]","[-0.436179, -0.43789, -0.429121]","[0.278072, 0.290609, 0.217714]","[0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:40
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.20188]","[1.02823, 1.7106, 2.2642, 2.58885]","[0.12502, 0.183853, -0.363198, 0.764791]","[0, 0, 0, 0]",28/06/2025 12:02:41
3,"[3.3067, 3.37706, 3.37706]","[0.875878, 0.92978, -1.38144]","[0.217556, 0.225201, -0.921587]","[-0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:42
4,"[2.6735, 2.60315, 2.6735, 2.74386]","[-0.429444, -0.426508, -0.383016, -0.377642]","[0.449529, 0.435956, 0.40321, 0.370203]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:43
3,"[2.6735, 2.88457, 2.95492]","[-0.33124, -0.45575, -0.456387]","[0.280562, 0.109506, 0.120731]","[0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:44
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.08741, 0.451246, -2.08097, -1.06531]","[1.02823, 1.7106, 2.2642, 2.43836, 2.84505, 2.42309, 3.27372]","[0.12502, 0.183853, -0.363198, -0.13992, -0.150967, 0.855837, 0.180424]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:45
4,"[2.88457, 2.81421, 2.88457, 2.95492]","[-0.496334, -0.457048, -0.456804, -0.456923]","[0.177184, 0.131341, 0.127528, 0.129402]","[0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:46
4,"[2.6735, 2.74386, 2.6735, 2.74386]","[-0.327381, -0.325465, -0.322753, -0.322069]","[0.238004, 0.21334, 0.171978, 0.159736]","[0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:47
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.958098, -0.983311, -1.90228, -1.50121]","[1.02823, 1.7106, 2.2642, 2.46064, 2.54551, 2.56884, 2.81925]","[0.12502, 0.183853, -0.363198, -0.418228, -0.286811, 0.506276, 0.855837]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:48
1,"[2.88457]","[-0.456745]","[0.126595]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:02:49
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.958098, -1.14464, 2.33819, -1.06531]","[1.02823, 1.7106, 2.2642, 2.492, 2.57091, 2.33178, 3.23403]","[0.12502, 0.183853, -0.363198, -0.13992, 0, 0.173059, 0.539294]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:50
5,"[2.74386, 2.81421, 2.81421, 2.81421, 2.81421]","[-0.319929, -0.321209, -0.323221, -0.457016, -0.458451]","[0.112819, 0.142818, 0.179831, 0.130845, 0.151357]","[0.147187, 0.147187, 0.294373, -0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:51
6,"[2.6735, 2.74386, 2.60315, 2.6735, 2.74386, 3.37706]","[-0.362051, -0.3576, -0.362747, -0.359373, -0.35601, 0.863128]","[0.243437, 0.189666, 0.250712, 0.212862, 0.165935, 0.161429]","[0, 0, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:52
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.673744, -0.555853, -1.14464, 0.451246, -1.1598, -1.06531]","[1.02823, 1.7106, 2.2642, 2.51445, 2.60011, 2.46558, 2.81309, 2.97867, 3.27372]","[0.12502, 0.183853, -0.363198, 0, 0.279457, 0.728372, 0.451246, -0.506276, -0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:53
1,"[1.89959]","[0.28519]","[0.0252363]","[1.03031]","[]","[]","[]","[]",28/06/2025 12:02:54
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -1.30957, -0.892256]","[1.02823, 1.7106, 2.2642, 2.5388, 2.45935, 3.32994]","[0.12502, 0.183853, -0.363198, 0.13992, 0.746581, 0]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:02:55
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.00852, -1.17326]","[1.02823, 1.7106, 2.2642, 2.62316, 2.59626]","[0.12502, 0.183853, -0.363198, -0.147285, 0.451246]","[0, 0, 0, 0, 0]",28/06/2025 12:02:56
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.804417, -0.826158, -1.06531]","[1.02823, 1.7106, 2.2642, 2.47199, 2.5388, 3.27868]","[0.12502, 0.183853, -0.363198, 0.136238, 0.13992, 0]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:02:57
4,"[2.74386, 3.3067, 3.37706, 3.37706]","[-0.393729, 0.921931, -1.39086, 0.969012]","[0.212573, 0.197697, -0.922921, 0.169599]","[0.147187, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:58
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.710163, -2.09137, -1.03374, 1.05895, -1.18502, -1.06531]","[1.02823, 1.7106, 2.2642, 2.65036, 1.87731, 2.58742, 2.71966, 3.08707, 3.27868]","[0.12502, 0.183853, -0.363198, 0, -0.147285, 0.746581, 0.462252, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:59
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.691953, -0.847899, 2.33819, -1.06531]","[1.02823, 1.7106, 2.2642, 2.57861, 2.60561, 2.28025, 3.27868]","[0.12502, 0.183853, -0.363198, -0.13992, 0.143602, 0.517282, 0]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:03:00
9,"[2.46244, 2.39208, 2.46244, 2.53279, 3.09563, 3.16599, 2.39208, 2.46244, 2.53279]","[-0.40995, -0.365595, -0.365937, -0.367637, 0.833868, 0.841077, -0.368676, -0.37027, -0.372885]","[0.345583, 0.278295, 0.281404, 0.296292, 0.243166, 0.26802, 0.304982, 0.31777, 0.337514]","[0, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:03:01
3,"[2.53279, 2.53279, 2.53279]","[-0.485631, -0.461107, -0.47119]","[0.514886, 0.420109, 0.462525]","[0, -0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:03:02
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.30957]","[1.02823, 1.7106, 2.2642, 2.57017]","[0.12502, 0.183853, -0.363198, 0]","[0, 0, 0, 0]",28/06/2025 12:03:03
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.14464, -1.31634, -1.34496, -0.892256]","[1.02823, 1.7106, 2.2642, 2.56669, 2.87896, 3.01586, 3.32994]","[0.12502, 0.183853, -0.363198, 0.147285, -0.672874, 0.173059, 0]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:03:04
1,"[3.51777]","[0.668299]","[0.290157]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:03:05
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.691953, -1.00852, 1.05895, -1.06531]","[1.02823, 1.7106, 2.2642, 2.58241, 2.62729, 2.68938, 3.25882]","[0.12502, 0.183853, -0.363198, 0, 0, 0.614363, -0.360353]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:03:06
9,"[2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421]","[-0.358707, -0.322238, -0.321919, -0.324056, -0.32359, -0.323835, -0.325822, -0.325638, -0.325927]","[0.204481, 0.162846, 0.156922, 0.193031, 0.185791, 0.189645, 0.21817, 0.215705, 0.219568]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:03:07
