numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
6,"[6.05056, 6.12091, 6.19127, 6.05056, 6.12091, 6.19127]","[-0.164687, -0.165586, -0.200905, -0.165501, -0.164338, -0.245471]","[0.307566, 0.324088, 0.349386, 0.322556, 0.300881, 0.450669]","[0, 0, 0, 0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:27
9,"[5.9802, 6.05056, 2.0403, 6.05056, 6.12091, 5.90985, 5.9802, 6.05056, 6.12091]","[-0.171982, -0.169802, 0.285097, -0.178112, -0.174183, -0.16709, -0.165203, -0.162301, -0.164772]","[0.420167, 0.390737, 0.00257307, 0.490889, 0.447353, 0.349651, 0.317178, 0.257781, 0.309171]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:28
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:15:29
3,"[6.05056, 6.12091, 1.89959]","[-0.172733, -0.174078, 0.252688]","[0.429701, 0.4461, 0.00779859]","[0.147187, 0.147187, 0.883119]","[]","[]","[]","[]",28/06/2025 12:15:30
3,"[6.05056, 6.12091, 6.05056]","[-0.167481, -0.168429, -0.171026]","[0.355941, 0.370656, 0.407602]","[0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:31
10,"[6.05056, 6.12091, 6.19127, 6.05056, 6.12091, 6.19127, 6.12091, 6.05056, 6.12091, 6.19127]","[-0.175068, -0.170436, -0.167751, -0.204086, -0.204423, -0.203283, -0.168755, -0.169432, -0.169389, -0.136498]","[0.457663, 0.399585, 0.360213, 0.389397, 0.393334, 0.379791, 0.375551, 0.385462, 0.384841, 0.406245]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:32
1,"[5.9802]","[-0.136242]","[0.401871]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:15:33
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:15:34
5,"[6.05056, 6.12091, 6.26163, 6.12091, 6.26163]","[-0.170958, -0.170947, -0.237269, -0.215975, -0.273752]","[0.406693, 0.406539, 0.374597, 0.505482, 0.390442]","[0.147187, 0.147187, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:35
12,"[6.05056, 6.12091, 6.19127, 6.05056, 6.12091, 6.19127, 6.26163, 6.12091, 6.19127, 6.05056, 6.12091, 6.19127]","[-0.161183, -0.163327, -0.13164, -0.201052, -0.167687, -0.167917, -0.135332, -0.168273, -0.169101, -0.20592, -0.204022, -0.168572]","[0.230276, 0.280439, 0.310074, 0.351357, 0.359208, 0.362794, 0.385854, 0.368276, 0.380653, 0.410271, 0.388635, 0.372814]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:36
4,"[6.19127, 6.05056, 6.12091, 6.19127]","[-0.198371, -0.203489, -0.203394, -0.204089]","[0.312954, 0.382282, 0.38114, 0.38943]","[0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:15:37
1,"[5.9802]","[-0.137063]","[0.415652]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:38
10,"[6.05056, 6.12091, 6.05056, 6.12091, 6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.19127]","[-0.216665, -0.209143, -0.164837, -0.164858, -0.20648, -0.204329, -0.212221, -0.207723, -0.205908, -0.209452]","[0.511117, 0.443894, 0.310398, 0.310783, 0.416369, 0.392237, 0.47306, 0.429518, 0.410138, 0.446944]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:39
10,"[6.05056, 6.12091, 6.19127, 6.12091, 2.18102, 2.25137, 6.12091, 6.05056, 6.12091, 6.19127]","[-0.166999, -0.167455, -0.168427, -0.205029, 0.317832, 0.317975, -0.130421, -0.130768, -0.131325, -0.164926]","[0.348168, 0.355529, 0.370629, 0.400297, 0.0070719, 0.0302952, 0.279643, 0.288675, 0.302545, 0.312069]","[0, 0, 0, 0.147187, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:40
1,"[1.96995]","[0.285108]","[0.00877686]","[0.44156]","[]","[]","[]","[]",28/06/2025 12:15:41
1,"[6.05056]","[-0.132361]","[0.326572]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:42
4,"[6.12091, 6.05056, 6.12091, 6.19127]","[-0.166624, -0.163186, -0.163906, -0.164962]","[0.341974, 0.277442, 0.292349, 0.312731]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:43
7,"[6.12091, 5.9802, 6.05056, 6.12091, 6.19127, 5.9802, 6.05056]","[-0.16538, -0.167634, -0.16793, -0.167444, -0.199847, -0.137125, -0.135808]","[0.320382, 0.358368, 0.363008, 0.355363, 0.334757, 0.416676, 0.394327]","[0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:44
