numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
9,"[4.45391, 4.47583, 4.38516, 4.34924, 4.38167, 4.28059, 4.21876, 4.28894, 4.30246]","[2.33932, 2.3701, 2.57237, 2.33932, 2.3701, 2.57237, 2.33931, 2.3701, 2.40088]","[1.8113, 1.92286, 2.06599, 2.04993, 2.12871, 2.27475, 2.30654, 2.30986, 2.41655]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:01:47
4,"[4.30396, 4.37247, 4.37424, 4.30205]","[2.3701, 2.53939, 2.33932, 2.53939]","[2.28176, 1.94442, 1.99601, 2.09563]","[0, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:48
6,"[4.51701, 4.38715, 4.30875, 4.45232, 4.42885, 4.38048]","[2.3701, 2.57237, 2.33932, 2.3701, 2.40088, 2.3701]","[1.82402, 2.06176, 2.13372, 1.97668, 2.17626, 2.13116]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:01:49
8,"[4.30787, 4.36464, 4.45199, 4.3942, 4.38521, 4.40688, 4.4537, 4.3694]","[2.33931, 2.3701, 2.33931, 2.53939, 2.30853, 2.33931, 2.3701, 2.57237]","[2.1355, 2.16342, 1.816, 1.89482, 1.81209, 1.92289, 1.97358, 2.09912]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:50
9,"[4.47828, 4.51926, 4.58205, 4.41627, 4.4969, 4.43913, 4.48881, 4.40686, 4.45888]","[2.53939, 2.57237, 2.60535, 2.33932, 2.3701, 2.57237, 2.60535, 2.3701, 2.40088]","[1.6865, 1.75336, 1.76329, 1.90122, 1.87305, 1.94732, 1.98869, 2.07607, 2.11405]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:01:51
9,"[4.2018, 4.26235, 4.29007, 4.43336, 4.47047, 4.51625, 4.3047, 4.34951, 4.38123]","[2.33932, 2.3701, 2.40088, 2.33931, 2.3701, 2.40088, 2.33932, 2.3701, 2.40088]","[2.33729, 2.35856, 2.43847, 1.86102, 1.93529, 1.98855, 2.14187, 2.19368, 2.27061]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:52
5,"[4.42197, 4.48405, 4.50025, 4.56622, 4.50419]","[2.50641, 2.53939, 2.33932, 2.3701, 2.57237]","[1.65969, 1.67112, 1.69288, 1.69707, 1.79172]","[0, 0, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:54
10,"[4.30646, 4.31579, 4.33476, 4.43686, 4.48289, 4.37824, 4.17255, 4.39303, 4.41351, 4.31053]","[2.33931, 2.3701, 2.40088, 2.33932, 2.3701, 2.57237, 2.27775, 2.33931, 2.3701, 2.57237]","[2.13833, 2.25929, 2.35811, 1.85266, 1.90635, 2.08062, 2.12302, 1.95433, 2.06189, 2.2175]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:55
8,"[4.46325, 4.39741, 4.424, 4.38191, 4.33224, 4.32196, 4.27181, 4.22058]","[2.3701, 2.40088, 2.33931, 2.3701, 2.40088, 2.33932, 2.3701, 2.40088]","[1.95189, 2.2391, 1.88316, 2.12822, 2.36273, 2.10684, 2.34139, 2.55685]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:01:56
8,"[4.25329, 4.38939, 4.52998, 4.58952, 4.16832, 4.2059, 4.39252, 4.49019]","[2.3701, 2.40088, 2.3701, 2.40088, 2.30853, 2.33931, 2.3701, 2.40088]","[2.37486, 2.2548, 1.79157, 1.81304, 2.2669, 2.32991, 2.10624, 2.04671]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:57
5,"[4.47929, 4.42867, 4.40366, 4.34538, 4.39046]","[2.33932, 2.53939, 2.33931, 2.53939, 2.57237]","[1.74759, 1.81279, 1.93024, 2.00425, 2.05471]","[0, 0, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:58
3,"[4.42721, 4.35909, 4.50502]","[2.3701, 2.33931, 2.3701]","[2.0323, 2.02889, 1.85345]","[0, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:01:59
2,"[4.25944, 4.30071]","[2.33931, 2.3701]","[2.23053, 2.28787]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:00
4,"[4.36029, 4.29916, 4.31582, 4.35477]","[2.57237, 2.53939, 2.57237, 2.60535]","[2.11797, 2.10155, 2.20719, 2.26723]","[0, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:03
8,"[4.29417, 4.33737, 4.43387, 4.48706, 4.34998, 4.36344, 4.41209, 4.43497]","[2.33931, 2.3701, 2.33931, 2.3701, 2.30853, 2.33931, 2.3701, 2.40088]","[2.16291, 2.21757, 1.85981, 1.89651, 1.89509, 2.01953, 2.06492, 2.16376]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:04
6,"[4.55033, 4.67112, 4.47647, 4.58954, 4.58305, 4.48393]","[2.53939, 2.40088, 2.33932, 2.3701, 2.40088, 2.3701]","[1.48114, 1.59106, 1.75479, 1.63296, 1.82933, 1.90389]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:05
6,"[4.31276, 4.40255, 4.2259, 4.45677, 4.53018, 4.49071]","[2.3701, 2.40088, 2.33932, 2.3701, 2.40088, 2.43166]","[2.26506, 2.22899, 2.29343, 1.96663, 1.9566, 2.1938]","[0, 0, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:06
6,"[4.57522, 4.61072, 4.4664, 4.50618, 4.55551, 4.43377]","[2.3701, 2.40088, 2.33932, 2.3701, 2.40088, 2.40088]","[1.67268, 1.75844, 1.78026, 1.85062, 1.89687, 2.16623]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:07
2,"[4.48775, 4.4222]","[2.3701, 2.57237]","[1.89488, 1.98547]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:08
8,"[4.21461, 4.23226, 4.17609, 4.43141, 4.42665, 4.35247, 4.35785, 4.33087]","[2.53939, 2.57237, 2.60535, 2.53939, 2.57237, 2.53939, 2.57237, 2.60535]","[2.26636, 2.36345, 2.58159, 1.80609, 1.97553, 1.9888, 2.123, 2.31256]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:10
4,"[4.478, 4.5345, 4.41525, 4.45831]","[2.33932, 2.3701, 2.33932, 2.3701]","[1.75088, 1.7801, 1.90359, 1.96313]","[0, 0, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:11
3,"[3.84643, 4.03071, 4.04766]","[2.53939, 2.50641, 2.53939]","[2.8468, 2.46206, 2.5526]","[0, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:12
3,"[4.50916, 4.38368, 4.36458]","[2.33932, 2.33931, 2.3701]","[1.669, 1.97521, 2.16353]","[0, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:13
6,"[4.14763, 4.47503, 4.39834, 4.2983, 4.28807, 4.09936]","[2.3701, 2.33932, 2.53939, 2.33932, 2.3701, 2.57237]","[2.55492, 1.75847, 1.88519, 2.1547, 2.31148, 2.58713]","[0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:14
7,"[4.19756, 4.28909, 4.30076, 4.16924, 4.20515, 4.20714, 4.11614]","[2.30853, 2.33932, 2.3701, 2.30853, 2.33932, 2.3701, 2.33931]","[2.21229, 2.17296, 2.28777, 2.26519, 2.33126, 2.45569, 2.48505]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:15
10,"[4.42002, 4.3431, 4.40578, 4.41172, 4.43203, 4.39574, 4.49167, 4.4871, 4.40178, 4.41525]","[2.3701, 2.57237, 2.60535, 2.53939, 2.57237, 2.60535, 2.33931, 2.3701, 2.57237, 2.60535]","[2.0479, 2.153, 2.16643, 1.85366, 1.96343, 2.18673, 1.71552, 1.89642, 2.03035, 2.14707]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:16
8,"[4.32578, 4.43895, 4.13272, 4.24213, 4.3142, 4.26453, 4.26553, 4.30316]","[2.30853, 2.33932, 2.27775, 2.30853, 2.33931, 2.3701, 2.14364, 2.17222]","[1.94971, 1.84764, 2.19954, 2.12557, 2.12267, 2.35462, 2.24791, 2.31403]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:17
7,"[4.36295, 4.39742, 4.28109, 4.52219, 4.46945, 4.41497, 4.46082]","[2.3701, 2.40088, 2.60535, 2.57237, 2.3701, 2.57237, 2.60535]","[2.16682, 2.23909, 2.40346, 1.74578, 1.93765, 2.0015, 2.0507]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:18
1,"[4.12924]","[2.53939]","[2.4184]","[0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:20
5,"[4.0241, 4.17178, 4.13444, 4.12078, 4.07013]","[2.3701, 2.47343, 2.3701, 2.33931, 2.3701]","[2.74537, 2.0788, 2.5762, 2.47734, 2.67666]","[0, -0.294373, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:21
2,"[4.10284, 4.20026]","[2.44045, 2.47343]","[2.0776, 2.02064]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:22
1,"[4.53834]","[2.57237]","[1.70335]","[-0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:23
1,"[4.29992]","[2.53939]","[2.10001]","[0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:25
7,"[4.16847, 4.1893, 4.19995, 4.24143, 4.23106, 4.26042, 4.25553]","[2.30853, 2.33931, 2.3701, 2.33931, 2.30853, 2.33932, 2.3701]","[2.26663, 2.35963, 2.46797, 2.26459, 2.14752, 2.22865, 2.37084]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:26
10,"[4.64729, 4.55282, 4.56927, 4.48918, 4.64266, 4.4994, 4.49753, 4.38968, 4.57714, 4.42957]","[2.33931, 2.53939, 2.57237, 2.77904, 2.33931, 2.53939, 2.57237, 2.77904, 2.3701, 2.57237]","[1.23321, 1.47349, 1.61856, 1.73677, 1.25053, 1.62933, 1.80837, 1.97481, 1.6674, 1.96898]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:27
7,"[4.40902, 4.44953, 4.16655, 4.28947, 4.30961, 4.11792, 4.17881]","[2.14364, 2.17222, 2.27775, 2.14364, 2.17222, 2.27775, 2.14364]","[1.95151, 2.01832, 2.13476, 2.20189, 2.30199, 2.22713, 2.40528]","[-0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:28
3,"[4.3166, 4.27435, 4.29765]","[2.3701, 2.33931, 2.3701]","[2.25774, 2.20181, 2.29361]","[0, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:29
1,"[4.34214]","[2.30853]","[1.91299]","[-0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:30
7,"[4.45916, 4.35436, 4.41847, 4.36923, 4.26802, 4.31063, 4.21157]","[2.14364, 2.33932, 2.3701, 2.14364, 2.33932, 2.3701, 2.17222]","[1.83405, 2.03902, 2.05124, 2.03904, 2.21407, 2.26913, 2.47681]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:32
4,"[4.24371, 4.30229, 4.3011, 4.27035]","[2.53939, 2.50641, 2.53939, 2.57237]","[2.21139, 1.94902, 2.09758, 2.29392]","[0, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:33
2,"[4.0314, 4.10367]","[2.44045, 2.47343]","[2.21304, 2.21021]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:34
2,"[4.43358, 4.36534]","[2.33932, 2.53939]","[1.86048, 1.96038]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:35
9,"[4.34951, 4.36649, 4.36485, 4.18063, 4.27982, 4.28601, 4.27714, 4.1975, 4.18203]","[2.30853, 2.33932, 2.3701, 2.27775, 2.30853, 2.33931, 2.3701, 2.30853, 2.33931]","[1.89618, 2.01291, 2.16298, 2.10705, 2.04862, 2.17903, 2.33164, 2.21239, 2.37248]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:36
8,"[4.34658, 4.21616, 4.53073, 4.41181, 4.48137, 4.4191, 4.29081, 4.34173]","[2.3701, 2.57237, 2.3701, 2.57237, 2.33931, 2.3701, 2.57237, 2.60535]","[2.19947, 2.39206, 1.78968, 2.00846, 1.74225, 2.04989, 2.25542, 2.29209]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:37
9,"[4.35144, 4.39123, 4.40169, 4.30653, 4.33331, 4.3428, 4.29927, 4.19895, 4.19157]","[2.30853, 2.33931, 2.3701, 2.30853, 2.33931, 2.3701, 2.14364, 2.33932, 2.3701]","[1.89174, 1.95835, 2.08701, 1.99187, 2.08338, 2.20694, 2.18268, 2.34241, 2.48218]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:38
11,"[4.31287, 4.39172, 4.42918, 4.28854, 4.48907, 4.55282, 4.6005, 4.24521, 4.40519, 4.48576, 4.54215]","[2.33932, 2.3701, 2.40088, 2.74386, 2.33932, 2.3701, 2.40088, 2.30853, 2.33931, 2.3701, 2.40088]","[2.12538, 2.10791, 2.1756, 2.0481, 1.7223, 1.73271, 1.78501, 2.11941, 1.92675, 1.89959, 1.92865]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:39
4,"[4.23751, 4.24008, 4.1786, 4.251]","[2.30853, 2.50641, 2.30853, 2.33931]","[2.13476, 2.08089, 2.24789, 2.24657]","[0, 0, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:40
2,"[4.18006, 4.16077]","[2.33932, 2.53939]","[2.37595, 2.36374]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:41
2,"[4.35706, 4.40378]","[2.50641, 2.53939]","[1.82331, 1.87244]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:42
5,"[4.23287, 4.18681, 4.34886, 4.18615, 4.07731]","[2.30853, 2.44045, 2.30853, 2.33931, 2.53939]","[2.14394, 1.90271, 1.89765, 2.36521, 2.50497]","[0, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:43
4,"[4.50473, 4.4624, 4.50526, 4.43833]","[2.14364, 2.33931, 2.40088, 2.60535]","[1.7191, 1.79026, 2.01332, 2.09894]","[0.147187, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:44
6,"[4.2457, 4.42019, 4.42529, 4.35121, 4.35662, 4.31199]","[2.33931, 2.33931, 2.3701, 2.30853, 2.33931, 2.3701]","[2.25657, 1.89209, 2.03648, 1.89227, 2.03419, 2.26655]","[0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:45
10,"[4.39954, 4.46851, 4.47268, 3.95911, 4.33864, 4.39493, 4.40586, 4.29703, 4.31497, 4.32621]","[2.30853, 2.33932, 2.3701, 2.44045, 2.30853, 2.33931, 2.3701, 2.30853, 2.33931, 2.3701]","[1.777, 1.77497, 1.93018, 2.33991, 1.92091, 1.95003, 2.07818, 2.01227, 2.12111, 2.23927]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:46
6,"[4.30446, 4.31814, 4.44325, 4.40512, 4.43502, 4.44879]","[2.30853, 2.33932, 2.50641, 2.30853, 2.33931, 2.3701]","[1.99634, 2.11465, 1.60185, 1.76314, 1.85707, 1.98463]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:47
7,"[4.4768, 4.4596, 4.33583, 4.39526, 4.37843, 4.25025, 4.20954]","[2.33932, 2.3701, 2.30853, 2.33931, 2.3701, 2.33931, 2.3701]","[1.75395, 1.96021, 1.92724, 1.94931, 2.13537, 2.24799, 2.45158]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:48
5,"[4.25029, 4.29049, 4.3866, 4.41038, 4.53362]","[2.33931, 2.3701, 2.30853, 2.33931, 2.2008]","[2.24792, 2.30698, 1.80871, 1.91484, 1.98759]","[0, 0, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:49
7,"[4.49766, 4.46121, 4.39986, 4.38866, 4.34364, 4.32856, 4.35206]","[2.3701, 2.40088, 2.33932, 2.3701, 2.40088, 2.3701, 2.22938]","[1.87124, 2.10913, 1.9389, 2.11426, 2.34172, 2.23474, 2.49087]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:02:52
5,"[4.31817, 4.33871, 4.36582, 4.42089, 4.31594]","[2.30853, 2.33931, 2.30853, 2.33931, 2.53939]","[1.96651, 2.07212, 1.8583, 1.89044, 2.06688]","[0, 0, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:53
2,"[4.43226, 4.21672]","[2.17222, 2.3701]","[2.05597, 2.43921]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:54
2,"[4.52438, 4.68901]","[2.33931, 2.2008]","[1.62729, 1.58666]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:55
2,"[4.39313, 4.43813]","[2.17222, 2.2008]","[2.1383, 2.19254]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:56
5,"[4.17072, 4.20333, 4.33763, 4.27573, 4.29954]","[2.33932, 2.3701, 2.3701, 2.33932, 2.3701]","[2.39232, 2.4622, 2.21707, 2.19915, 2.29006]","[0, 0, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:57
4,"[4.10858, 4.19721, 4.39617, 4.48698]","[2.47343, 2.50641, 2.3701, 2.40088]","[2.20109, 2.16606, 2.09861, 2.05373]","[0.147187, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:58
9,"[4.09568, 4.20288, 4.22714, 4.26892, 4.34077, 4.33103, 4.18745, 4.27619, 4.27607]","[2.27775, 2.30853, 2.33931, 2.27775, 2.30853, 2.33931, 2.27775, 2.30853, 2.33931]","[2.26776, 2.20216, 2.29115, 1.92188, 1.9161, 2.08812, 2.09348, 2.05618, 2.19847]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:02:59
7,"[4.39801, 4.4242, 4.4768, 4.27021, 4.32882, 4.41372, 4.22715]","[2.30853, 2.33932, 2.3701, 2.30853, 2.33932, 2.3701, 2.33931]","[1.7808, 1.88269, 1.9206, 2.06859, 2.0927, 2.06144, 2.29113]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:03:03
8,"[4.0903, 4.20096, 4.28345, 4.30383, 4.37543, 4.18606, 4.27887, 4.32961]","[2.27775, 2.30853, 2.33932, 2.27775, 2.30853, 2.27775, 2.30853, 2.33931]","[2.27745, 2.20582, 2.18407, 1.84239, 1.83556, 2.09625, 2.05061, 2.09106]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:04
1,"[4.22718]","[2.47343]","[1.9637]","[0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:05
2,"[4.4178, 4.43138]","[2.30853, 2.50641]","[1.73112, 1.63439]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:06
2,"[4.23224, 4.08047]","[2.30853, 2.50641]","[2.14519, 2.37869]","[0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:07
2,"[4.41239, 4.45006]","[2.63833, 2.6735]","[1.18872, 1.28055]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:08
7,"[4.09691, 4.26302, 3.92493, 3.99561, 4.1833, 4.04318, 4.14113]","[2.47343, 2.50641, 2.27775, 2.47343, 2.50641, 2.30853, 2.50641]","[2.22272, 2.03348, 2.55192, 2.40007, 2.1928, 2.48323, 2.27143]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:03:09
10,"[4.22886, 4.28447, 4.33008, 4.35733, 4.39112, 4.41686, 4.17589, 4.29814, 4.34545, 4.37253]","[2.30853, 2.33932, 2.3701, 2.30853, 2.33931, 2.3701, 2.27775, 2.30853, 2.33931, 2.3701]","[2.15185, 2.18207, 2.23178, 1.87812, 1.95861, 2.05471, 2.11644, 2.0099, 2.05795, 2.14741]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:10
1,"[3.98284]","[2.24697]","[2.33794]","[0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:11
2,"[4.34476, 4.42377]","[2.27775, 2.30853]","[1.74368, 1.7158]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:03:13
6,"[4.41486, 4.48395, 4.33368, 4.40538, 4.45922, 4.29996]","[2.30853, 2.33931, 2.30853, 2.33931, 2.3701, 2.33932]","[1.73859, 1.73558, 1.93208, 1.92632, 1.96107, 2.15137]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 19:03:14
